SA1_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
50101100101,0,0,0,0,11,11,0,0,0,0,7,7,4,0,0,0,18,18,15,0,0,0,8,26,15,4,0,0,10,30,22,5,5,0,0,32,19,0,6,0,0,30,12,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,89,6,16,0,58,168,0,0,0,0,17,17,0,0,0,0,3,3,6,0,0,0,18,22,15,0,5,0,5,21,17,0,0,0,4,28,21,0,9,0,9,37,14,0,0,5,0,22,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,79,0,17,13,53,157,0,0,0,0,26,26,0,0,0,0,10,10,10,0,0,0,29,42,30,0,4,0,10,49,33,4,4,0,13,53,46,5,15,0,9,71,31,0,8,5,3,49,20,0,0,0,3,21,0,0,0,4,0,3,0,0,0,0,0,0,168,6,35,11,107,322
50101100102,0,0,0,0,25,25,0,0,0,0,17,15,17,0,0,0,35,54,100,5,3,0,28,136,50,0,9,0,20,89,39,0,9,0,4,53,35,0,5,0,0,38,13,0,4,0,0,17,0,0,0,0,0,9,0,0,0,0,0,0,256,11,34,4,123,434,0,0,0,0,34,34,0,0,0,0,6,9,32,0,0,0,34,71,124,3,5,0,49,178,62,3,15,0,18,100,32,4,10,0,8,59,31,0,0,3,0,43,5,0,0,0,0,12,0,0,0,5,0,3,0,0,0,0,0,0,287,18,41,12,148,502,0,0,0,0,61,61,4,0,0,0,23,23,45,0,0,0,72,120,225,11,3,0,73,316,115,6,30,0,32,182,75,3,23,0,13,112,66,0,3,4,0,81,22,0,0,3,0,26,4,0,0,5,0,9,0,0,0,0,6,6,544,29,71,19,273,938
50101100103,0,0,0,0,3,3,0,0,0,0,4,4,5,0,0,0,9,8,8,0,0,0,0,10,11,0,0,0,6,19,20,0,9,0,13,39,34,0,13,0,3,56,25,0,5,7,6,47,3,0,0,11,0,22,0,0,0,0,0,0,110,7,28,17,42,203,0,0,0,0,5,5,0,0,0,0,0,0,6,0,0,0,3,10,6,0,0,0,6,21,11,0,4,0,3,28,25,0,3,4,7,33,39,0,6,5,0,56,18,0,3,11,0,39,4,0,0,25,0,33,0,0,0,0,0,0,108,9,30,47,29,213,0,0,0,0,6,6,0,0,0,0,9,9,6,0,0,0,7,16,12,3,0,0,10,26,23,0,8,0,8,42,41,4,6,4,16,70,80,4,23,4,3,112,45,0,11,15,3,79,8,0,0,41,0,52,0,0,0,0,0,0,220,16,54,67,71,421
50101100104,0,0,0,0,3,3,0,0,0,0,3,3,4,0,0,0,15,21,3,0,4,0,11,21,3,7,4,0,4,24,20,0,10,0,7,43,35,0,5,0,5,49,23,0,0,0,0,29,10,0,0,4,0,16,7,0,0,0,6,13,110,16,16,8,62,215,0,0,0,0,8,8,0,0,0,0,9,9,5,0,0,0,13,17,4,0,0,0,9,22,12,7,4,0,9,27,23,0,4,4,5,44,33,0,13,3,6,55,24,0,3,4,0,31,5,0,0,5,0,12,0,0,0,0,0,0,101,5,27,20,63,217,0,0,0,0,13,13,0,0,0,0,14,14,13,0,0,0,26,39,15,3,3,0,19,38,14,7,7,0,17,52,45,3,16,4,8,79,65,0,16,9,4,103,45,0,0,10,0,63,11,0,0,10,0,27,7,0,0,0,6,13,213,20,49,27,126,434
50101100105,0,0,0,0,6,6,0,0,0,0,5,5,0,0,0,0,5,5,5,0,0,0,5,12,9,0,0,0,4,16,17,0,0,0,0,19,30,0,8,0,0,40,12,0,0,0,0,11,7,0,0,3,0,9,0,0,0,0,0,0,72,0,9,3,29,122,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,4,7,6,0,0,0,0,14,10,0,0,0,5,16,16,0,6,0,0,27,27,0,9,11,0,41,5,0,0,4,0,10,0,0,0,7,0,3,0,0,0,0,0,0,73,3,15,16,27,134,0,0,0,0,8,8,0,0,0,0,5,5,4,0,0,0,11,16,15,0,0,0,8,24,22,0,0,0,8,34,32,0,9,0,5,46,62,0,15,13,3,84,13,0,0,4,0,17,8,0,0,6,0,18,0,0,0,0,0,0,153,4,21,22,56,262
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50101100107,0,0,0,0,15,15,0,0,0,0,4,4,6,0,0,0,4,13,9,0,0,0,17,21,15,3,9,0,5,29,26,0,3,0,10,42,24,0,3,5,3,40,11,0,0,4,0,17,0,0,0,0,0,3,0,0,0,0,3,4,95,6,17,10,54,184,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,15,18,12,0,0,0,9,21,14,0,4,0,5,24,32,3,4,5,9,44,24,0,0,0,0,30,10,0,0,7,0,19,0,0,0,4,0,4,0,0,0,0,0,3,96,7,8,18,41,161,0,0,0,0,12,12,0,0,0,0,4,4,9,0,0,0,18,26,19,5,3,0,19,45,28,3,9,0,17,50,56,4,8,5,19,90,56,0,6,4,3,71,22,0,0,7,0,33,0,0,0,9,0,9,0,0,0,0,4,3,191,5,28,25,94,346
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
50101100109,0,0,0,0,14,14,0,0,0,0,8,7,6,0,0,0,12,20,14,3,0,0,15,29,25,0,5,0,15,48,32,0,4,0,10,49,30,7,5,3,4,48,15,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,110,6,25,4,77,229,0,0,0,0,11,11,0,0,0,0,12,12,9,0,0,0,15,25,19,0,4,0,20,39,23,0,6,5,10,49,36,0,10,0,6,49,29,0,6,0,0,36,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,121,6,30,7,78,239,0,0,0,0,26,26,0,0,0,0,17,22,17,0,0,0,26,47,26,0,5,0,33,67,45,4,17,5,21,94,65,0,15,0,17,98,58,7,14,3,6,85,14,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,227,10,56,17,149,464
50101100110,0,0,0,0,4,4,0,0,0,0,5,5,4,0,0,0,13,14,4,0,0,0,9,12,4,0,4,0,10,18,17,0,7,0,9,24,12,0,0,0,5,20,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,48,0,9,3,42,104,0,0,0,0,5,5,0,0,0,0,10,10,4,0,0,0,13,16,9,0,3,0,8,13,4,0,6,0,4,15,10,0,0,4,3,21,13,0,4,3,0,20,10,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,48,0,14,7,39,116,0,0,0,0,3,3,0,0,0,0,12,12,11,0,0,0,28,34,5,0,3,0,12,29,13,0,4,0,13,36,23,0,6,4,9,52,26,0,7,3,4,35,9,0,0,4,0,11,0,0,0,5,0,3,0,0,0,0,0,0,95,4,24,14,85,218
