SA2_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
502011021,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,20,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,0,12,0,9,7,33,28,27,36,7,0,141,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,14,17,7,0,54
502011022,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,8,0,0,27,0,0,0,0,0,0,10,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,3,0,23,0,11,19,48,16,32,36,14,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,5,6,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,15,6,4,3,49
502011023,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,9,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,11,17,5,34,0,9,11,44,32,36,31,9,6,174,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,10,10,23,11,4,0,0,0,60,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,7,8,9,36
502011024,0,0,0,0,0,0,0,0,0,0,0,12,9,18,4,7,16,0,4,75,0,0,0,0,0,5,11,7,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,22,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,21,17,0,44,4,19,33,82,55,70,56,19,6,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,9,17,6,3,0,0,0,0,42,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,8,14,17,22,29,23,0,125
502011025,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,5,3,5,0,27,0,0,0,3,0,5,7,8,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,9,5,0,20,0,10,18,36,26,42,28,4,0,160,0,0,0,0,0,0,0,5,0,3,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,14,12,33,10,3,0,0,0,61,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,18,18,7,3,66
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,15,0,0,0,25,23,23,21,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,7,3,28
502011027,0,0,0,0,0,0,0,0,0,0,0,7,7,29,7,5,9,8,0,64,0,0,0,4,0,5,8,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,0,0,0,3,4,0,13,4,5,36,0,42,50,157,71,63,35,14,0,434,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,12,0,0,4,0,3,0,0,0,0,13,0,12,39,51,31,9,0,0,0,154,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,10,15,29,29,25,16,18,3,154
502011028,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,8,5,3,0,24,0,0,0,3,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,16,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,10,0,32,0,12,15,31,34,29,45,21,5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,19,12,18,10,0,0,0,0,60,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,7,18,15,6,64
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,10,4,25,0,4,9,34,27,28,25,15,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,10,3,3,36
503011030,0,0,0,0,0,0,0,0,0,0,0,4,0,12,4,3,0,0,0,34,0,3,0,4,3,4,6,4,3,31,5,0,4,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,9,6,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,17,0,0,5,16,9,12,5,0,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,8,4,4,10,0,4,6,31
503011031,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,7,4,4,0,35,0,0,0,5,0,0,7,5,0,18,7,6,9,12,6,0,0,0,0,29,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,7,3,0,36,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,16,0,0,3,18,12,18,13,4,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,3,11,4,47
503011032,0,0,0,0,0,0,0,0,0,0,0,5,0,18,4,8,3,0,0,41,0,0,0,12,11,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,6,0,0,15,0,0,3,24,4,11,8,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,7,7,0,0,29
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,16,6,4,0,43,0,0,0,3,6,3,6,4,0,28,0,3,0,4,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,6,5,8,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,4,4,5,0,24,0,0,0,6,14,19,11,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,9,17,13,3,3,4,56
503011034,0,0,0,3,0,0,0,0,0,12,0,3,0,25,0,10,3,7,0,48,0,0,4,9,5,0,15,0,0,37,0,0,0,5,3,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,3,7,14,12,5,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,4,0,4,4,0,15,0,7,4,30,10,19,13,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,7,3,0,0,0,0,13,0,0,0,0,4,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,7,3,0,44
503011035,0,0,0,0,5,0,0,0,0,4,0,7,4,21,10,5,7,7,3,57,0,0,0,9,7,3,8,9,4,41,0,5,9,3,3,0,0,0,0,28,0,5,9,4,0,0,0,0,0,19,0,0,0,7,0,0,0,0,0,4,0,10,44,55,44,40,53,27,13,298,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,11,0,0,0,0,0,4,5,0,0,13,0,0,0,6,0,0,0,0,0,11,0,6,5,5,11,6,9,4,0,39,0,4,24,23,26,24,23,8,3,138,0,0,0,0,0,0,0,0,0,3,3,5,8,30,0,6,0,0,0,52,0,0,0,0,5,4,0,0,0,10,0,0,9,10,0,0,0,0,0,18,0,0,3,4,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,13,15,16,12,22,7,6,90
503011036,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,5,3,3,0,32,0,0,3,7,3,0,0,4,0,18,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,8,7,7,11,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,9,4,3,0,7,0,0,30,0,6,0,12,9,15,8,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,5,14,16,7,4,0,53
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,0,0,3,0,4,0,76,9,7,8,0,0,103,0,0,0,19,6,11,25,19,18,100,0,0,4,5,3,0,0,0,0,10,0,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,20,10,4,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,15,0,0,0,0,0,4,0,0,0,4,0,0,6,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,5,4,33,18,28,15,0,0,101,0,0,0,0,0,6,3,4,0,11,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,0,0,13,0,3,0,3,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,32,21,15,6,4,0,87
503021039,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,9,8,0,3,67,0,4,3,25,7,13,27,30,28,135,0,0,0,9,0,4,0,0,0,18,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,10,35,9,15,13,3,4,79,0,0,0,0,0,0,0,0,0,3,0,0,6,14,0,0,0,0,0,24,0,0,0,4,4,8,9,0,0,30,0,0,6,40,0,0,0,0,0,48,0,0,0,6,5,5,3,3,5,30,0,5,10,72,32,42,27,7,0,187,0,0,0,0,0,0,4,4,7,18,0,0,9,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,3,3,9,5,0,0,0,0,24,0,0,0,9,0,4,10,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,3,23,22,19,13,12,0,87
503021040,0,0,0,6,0,0,0,0,0,3,0,0,0,37,9,6,0,0,0,58,0,0,0,19,0,11,16,35,20,108,0,0,0,3,0,0,0,0,0,12,0,3,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,3,3,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,7,0,34,14,17,11,3,0,84,0,0,0,0,0,3,4,4,8,24,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,3,7,0,0,0,0,13,0,0,0,6,0,6,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,14,10,6,0,51
503021042,0,0,0,0,0,0,0,0,0,0,0,3,0,42,9,18,9,3,5,92,0,0,3,23,3,7,13,11,4,59,8,18,3,30,10,3,0,0,0,72,0,3,3,14,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,7,11,0,45,18,9,19,13,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,3,3,6,8,3,8,0,3,40,0,9,11,37,25,23,26,12,6,142,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,6,0,0,4,13,10,0,0,0,0,34,0,0,0,11,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,4,9,31,18,28,19,11,3,112
503021043,0,0,0,0,0,0,0,0,0,6,0,4,8,72,14,13,7,8,8,134,0,8,4,22,12,0,7,11,13,86,0,8,5,4,9,0,0,0,0,25,0,5,6,13,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,48,20,8,19,8,5,122,0,0,0,0,0,0,0,0,0,4,0,3,0,10,6,0,3,0,0,21,0,0,0,6,0,0,0,0,0,7,0,0,10,61,5,0,0,0,0,83,0,0,0,10,4,9,4,4,4,37,0,13,3,51,40,31,23,8,0,169,0,0,0,0,0,0,4,0,0,5,0,0,3,6,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,8,0,5,9,30,7,0,0,0,0,52,0,0,0,9,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,24,25,14,10,7,5,90
503021295,0,0,0,3,0,3,0,0,0,6,0,0,8,51,9,4,8,0,5,77,0,0,4,37,8,0,8,3,0,66,13,8,3,81,10,6,4,0,0,122,0,0,5,63,0,0,0,0,0,77,0,0,0,3,5,0,3,0,0,9,0,6,20,88,21,7,22,12,0,174,0,0,0,0,0,0,0,0,0,5,0,0,4,14,0,0,4,0,0,22,0,0,0,9,0,4,0,3,4,17,0,0,9,45,0,0,0,0,0,53,0,0,3,4,6,0,4,4,0,14,0,0,8,53,26,41,11,3,0,146,0,0,0,3,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,36,0,0,0,5,6,0,0,0,0,4,0,3,10,40,8,11,3,0,0,74,0,0,0,8,0,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,17,8,6,0,67
503021296,0,0,0,3,0,0,0,0,0,12,0,0,0,70,3,9,9,0,0,83,0,0,4,39,4,5,9,8,12,73,0,5,0,16,4,0,0,0,0,23,0,0,0,45,0,0,3,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,18,62,12,6,6,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,3,0,4,0,3,0,12,0,0,13,27,0,0,0,0,0,46,0,0,0,6,0,3,0,0,0,12,0,0,6,67,35,26,10,8,0,156,0,0,0,0,0,3,0,0,0,12,0,0,6,12,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,4,21,5,0,0,0,0,43,0,0,0,16,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,38,9,7,10,0,0,68
503021297,0,0,0,0,0,3,0,0,0,10,0,0,7,60,0,0,9,3,0,83,0,0,11,48,0,6,11,0,3,80,0,5,5,26,9,4,0,0,0,53,0,0,5,70,7,5,0,0,0,82,0,0,0,7,0,0,0,0,0,7,0,3,16,80,11,9,9,4,0,133,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,15,0,0,0,6,0,0,4,0,0,13,0,0,3,17,0,0,0,0,0,22,0,0,0,7,0,0,7,6,0,23,0,0,9,86,28,33,6,0,0,161,0,0,0,0,0,4,0,0,0,5,0,5,5,19,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,11,66,9,4,0,0,0,85,0,0,0,7,3,0,7,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,4,25,9,7,4,3,0,57
504011044,0,0,0,4,0,0,0,0,0,3,0,0,0,49,8,3,3,6,0,75,0,4,3,15,5,3,22,20,8,73,0,0,0,9,0,0,0,0,0,14,0,0,3,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,7,10,9,0,51,0,0,0,0,0,0,3,6,0,15,0,0,0,7,0,5,5,0,0,16,0,0,0,0,3,15,7,5,0,32,0,0,0,8,5,0,0,0,0,14,0,0,0,0,5,4,3,8,4,30,0,4,12,71,40,55,29,6,3,230,0,0,0,3,0,0,4,5,0,10,0,0,0,7,5,0,0,0,0,16,0,0,3,5,3,0,0,0,0,5,0,10,7,29,13,5,0,0,0,66,0,0,0,9,0,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,16,10,4,0,59
504011045,0,3,3,8,3,0,3,0,0,26,0,0,9,99,15,16,13,13,4,167,0,0,0,30,10,10,43,37,21,162,0,0,0,5,6,0,0,0,0,10,0,0,0,19,0,0,4,0,0,28,0,0,0,4,0,0,0,0,0,5,0,3,6,58,26,21,17,15,0,139,0,0,0,0,3,0,6,4,3,13,0,0,0,14,10,12,9,3,0,36,0,0,0,10,10,11,10,5,0,53,0,0,7,31,3,0,0,0,0,47,0,0,4,7,6,5,12,12,3,48,0,5,14,129,45,59,44,11,0,311,0,0,0,3,5,0,4,4,0,14,0,3,13,23,6,0,0,0,0,42,0,0,0,4,3,0,3,0,0,14,0,8,16,37,16,11,3,0,0,92,0,0,0,14,7,7,10,3,4,43,0,0,0,0,0,0,0,0,0,0,0,4,0,31,26,14,8,5,3,97
504011046,0,0,0,0,0,0,4,0,0,3,0,0,0,50,5,3,5,0,0,73,0,0,0,25,3,6,7,15,0,62,0,0,0,4,0,3,0,0,0,15,0,0,0,19,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,5,40,12,5,16,4,3,86,0,0,0,0,0,0,0,6,0,8,0,0,0,24,5,0,5,0,0,33,0,0,0,5,0,5,0,0,0,9,0,0,7,44,0,0,0,0,0,49,0,0,0,5,7,0,3,5,0,22,0,0,3,57,25,26,22,6,0,138,0,0,0,0,0,0,0,0,0,0,4,0,11,31,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,4,0,3,5,26,3,3,5,0,0,39,0,0,0,5,10,6,11,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,8,32,12,16,19,0,0,79
504011047,0,0,5,10,8,6,0,0,0,33,0,0,0,62,6,6,6,9,3,95,0,4,8,26,18,20,73,89,35,283,0,0,0,4,0,0,0,0,0,6,0,0,0,31,0,0,0,0,0,37,0,0,0,4,0,0,0,0,0,4,0,3,8,88,40,18,30,25,6,215,0,0,0,0,0,3,0,4,0,10,0,0,3,24,6,13,0,3,0,52,0,0,0,11,5,12,26,4,3,70,0,0,6,30,3,0,0,0,0,47,0,0,0,4,0,9,7,16,5,39,0,23,22,105,41,39,26,7,0,260,0,0,0,10,12,8,7,11,0,45,0,4,28,56,5,0,0,0,0,93,0,0,0,0,3,0,0,0,0,0,0,21,38,60,49,12,6,0,0,187,0,0,0,11,5,6,10,4,3,43,0,0,0,0,0,0,0,0,0,5,0,0,0,12,8,23,16,9,4,72
