SA1_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
50101100101,..,29,29,48,4,52,15,0,15,15,0,15,10,0,10,0,0,0,88,35,121
50101100102,..,50,50,128,8,135,77,4,81,128,0,122,31,0,31,11,0,11,371,66,439
50101100103,..,94,94,93,3,95,15,0,15,5,0,5,5,0,5,0,0,0,115,97,216
50101100104,..,80,80,78,3,84,21,0,21,17,0,17,7,0,7,0,0,0,118,84,205
50101100105,..,44,44,56,0,61,10,0,10,11,0,11,3,0,3,0,0,0,80,47,127
50101100106,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,..,55,55,81,3,83,16,0,17,17,0,17,4,0,4,0,0,0,122,61,179
50101100108,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50101100109,..,51,51,85,0,87,28,0,24,25,0,25,10,0,10,5,0,5,148,47,194
50101100110,..,38,38,37,3,45,14,0,15,5,0,5,4,0,4,0,0,0,63,41,108
50101100111,..,40,40,78,0,78,32,0,30,31,0,31,15,0,15,4,0,4,152,37,197
50101100112,..,38,38,58,3,62,19,0,26,19,0,19,4,0,4,3,0,3,104,41,152
50101100113,..,27,27,49,5,52,16,0,16,11,0,11,6,0,6,0,0,0,78,30,111
50101100114,..,42,42,69,5,71,31,0,31,41,0,41,15,0,15,3,0,3,165,48,214
50101100115,..,45,45,48,0,49,12,0,15,21,0,21,14,0,14,0,0,0,96,47,142
50101100116,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,..,23,23,40,0,40,9,0,9,5,0,5,0,0,0,0,0,0,58,27,83
50101100302,..,22,22,32,3,35,24,0,24,19,0,22,14,0,14,0,0,0,94,26,116
50101100303,..,51,51,52,0,57,16,0,13,17,0,17,6,0,6,0,0,0,91,52,143
50101100304,..,15,15,29,0,30,11,0,11,11,0,11,12,0,12,3,0,3,65,20,81
50101100305,..,19,19,40,0,35,16,0,16,14,0,14,3,0,3,3,0,3,79,20,101
50101100306,..,14,14,68,5,67,32,0,32,25,0,25,9,0,9,4,0,4,147,18,163
50101100307,..,11,11,45,0,45,17,0,17,19,0,20,9,0,9,0,0,0,88,10,101
50101100308,..,12,12,68,0,71,17,0,17,16,0,19,15,0,15,6,0,6,123,19,140
50101100310,..,30,30,68,8,70,25,0,26,26,0,24,9,0,9,0,0,0,120,37,158
50101100311,..,11,11,34,3,40,14,0,14,28,0,28,7,0,7,4,0,4,85,13,103
50101100312,..,26,26,59,5,66,15,0,15,15,0,19,3,0,3,0,0,0,98,29,130
50101100313,..,35,35,34,0,41,12,0,12,12,0,14,6,0,6,0,0,0,64,41,102
50101100314,..,18,18,36,0,36,10,0,17,14,0,14,8,0,8,0,0,0,71,23,92
50101100315,..,29,29,54,0,55,21,0,23,22,0,22,13,0,13,3,0,3,110,28,146
50101100316,..,17,17,53,0,53,15,3,16,17,0,17,10,0,10,0,0,0,98,18,117
50101100317,..,22,22,63,8,68,26,0,26,36,0,36,13,0,13,4,0,7,132,32,164
50101100319,..,34,34,60,0,59,11,0,12,13,0,16,3,0,3,0,0,0,86,39,126
50101100320,..,53,53,87,6,94,35,0,31,40,0,41,18,0,18,6,0,6,181,62,240
50101100321,..,19,19,38,0,42,21,0,21,48,0,48,26,0,26,5,0,5,133,23,154
50101100322,..,19,19,29,0,31,3,0,3,7,0,7,5,0,5,8,0,8,43,17,64
50101100323,..,16,16,26,0,23,8,0,8,18,0,18,8,0,8,7,0,7,66,13,79
50101100324,..,18,18,56,3,59,14,0,12,35,0,35,10,0,10,5,0,5,119,20,148
50101100325,..,39,39,65,7,73,49,0,52,50,3,54,10,0,10,0,0,0,181,53,234
50101100326,..,23,23,67,4,68,39,3,39,21,0,21,7,0,7,3,0,3,139,29,171
50101100328,..,76,76,111,4,123,53,0,53,71,0,67,20,0,20,0,0,0,257,90,341
50101100329,..,58,58,75,10,81,30,0,30,35,0,35,11,0,11,0,0,0,146,70,220
50101100330,..,17,17,16,0,16,11,0,11,3,0,3,4,0,4,0,0,0,35,17,54
50101100331,..,40,40,68,11,79,40,5,46,38,0,38,17,0,18,4,0,4,174,55,233
50101100332,..,17,17,21,0,25,14,0,14,6,0,6,5,0,5,0,0,0,53,14,69
50101100401,..,28,28,55,0,57,35,0,35,31,0,31,15,0,15,0,0,0,138,26,161
50101100405,..,36,36,44,9,48,33,0,33,39,0,37,11,0,11,4,0,4,126,41,167
50101100406,..,50,50,56,5,57,34,0,37,24,0,20,5,0,5,3,0,3,118,61,180
50101100407,..,61,61,34,0,32,11,0,11,10,0,11,4,0,4,0,0,0,63,63,126
50101100408,..,34,34,52,10,59,8,4,15,13,0,13,0,0,0,3,0,3,83,51,131
50101100410,..,70,70,98,9,107,63,4,68,65,5,66,32,0,34,6,0,6,257,88,349
50101100411,..,52,52,28,4,28,12,5,15,9,15,15,3,0,3,0,0,0,49,70,119
50101100412,..,27,27,52,6,58,12,0,16,23,0,24,9,0,9,4,0,4,101,30,132
50101100413,..,31,31,72,6,81,31,4,36,50,0,56,10,0,10,3,0,3,170,46,215
50101100414,..,25,25,72,0,70,23,0,23,38,0,39,17,0,17,4,0,4,152,30,179
50101100416,..,31,31,55,3,54,32,0,32,32,0,32,16,0,16,4,0,4,135,32,170
50101100417,..,40,40,78,9,87,30,4,32,27,0,27,8,0,8,9,0,9,154,51,200
50101100418,..,25,25,22,0,27,6,0,11,9,0,9,0,0,0,3,0,3,44,23,69
50101100419,..,38,38,39,4,38,20,4,23,17,0,17,11,0,11,0,0,0,83,47,134
50101100420,..,34,34,35,5,46,33,0,37,22,0,27,9,0,9,3,0,3,102,46,150
50101100421,..,28,28,39,0,39,21,3,21,31,0,34,6,0,6,0,0,0,98,28,132
50101100422,..,31,31,62,6,67,54,4,56,49,0,49,23,0,22,9,0,9,184,43,225
50101100423,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,..,16,16,28,0,38,27,0,31,22,0,24,7,0,7,5,0,7,90,23,112
50101100425,..,23,23,42,7,45,15,0,17,16,0,16,9,0,9,3,0,6,84,30,113
50101100426,..,30,30,32,13,44,25,3,28,16,0,16,6,0,6,0,0,0,83,42,128
50101100427,..,29,29,48,12,56,32,0,31,32,0,32,16,0,9,5,0,5,126,43,168
50101100428,..,21,21,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,21,20
50101100429,..,19,19,33,0,31,23,0,23,15,0,15,6,0,6,6,0,6,77,24,99
50101129301,..,17,17,27,5,34,24,0,21,27,0,27,9,0,9,0,0,0,89,20,110
50101129302,..,40,40,36,5,48,11,0,11,6,0,6,4,0,4,0,0,0,58,46,102
50101129303,..,67,67,61,7,65,19,0,19,7,0,7,6,0,6,0,0,0,83,77,162
50101129304,..,24,24,45,3,46,25,0,25,16,0,16,5,0,5,0,0,0,84,27,113
50101129305,..,8,8,43,0,46,8,0,8,11,0,11,6,0,6,0,0,0,64,11,77
50101129306,..,20,20,59,0,59,15,0,15,20,0,20,11,0,11,4,0,4,117,20,134
50101129307,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,4,0,9
50101129308,..,78,78,57,0,58,0,0,0,5,0,5,0,0,0,0,0,0,64,81,142
50101129309,..,3,3,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,16,3,17
50101129310,..,35,35,55,3,59,32,0,32,38,0,43,6,0,6,5,0,5,136,44,177
50101129311,..,5,5,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,8,5,11
50101129312,..,17,17,49,0,51,16,0,16,11,0,11,3,0,3,0,0,0,73,25,100
50101129313,..,8,8,29,0,29,12,0,12,5,0,5,3,0,3,5,0,5,49,8,61
50101129314,..,31,31,46,3,49,36,0,36,25,0,25,7,0,7,0,0,0,107,34,143
50101129315,..,28,28,67,5,75,33,3,34,40,0,40,13,0,13,11,0,11,159,33,193
50101129316,..,44,44,78,0,79,13,0,13,16,0,16,11,0,11,0,0,0,111,45,158
50101129317,..,24,24,21,0,23,8,7,10,10,0,15,6,0,6,7,0,7,49,27,78
50101129318,..,7,7,44,0,46,20,0,15,25,0,25,7,0,7,3,0,3,101,7,106
50101129319,..,17,17,53,3,53,24,0,24,12,0,12,9,0,9,0,0,0,95,18,119
50101129320,..,14,14,60,0,59,25,0,25,35,0,35,15,0,15,4,0,4,132,9,146
50101129321,..,67,67,51,4,58,12,0,10,9,0,9,0,0,0,3,0,3,77,67,145
50101129322,..,58,58,77,8,86,17,0,18,15,0,15,13,0,13,3,0,3,126,63,190
50101129323,..,13,13,32,0,32,15,0,14,3,0,6,0,0,0,3,0,3,54,12,72
50101129324,..,39,39,62,0,64,35,0,35,28,0,28,9,0,9,3,0,3,135,44,176
50101129325,..,9,9,50,0,50,15,0,15,20,0,20,11,0,11,5,0,5,98,9,108
50101129326,..,67,67,67,4,68,21,0,25,11,0,11,7,0,7,3,0,3,102,67,176
50101129327,..,45,45,62,3,73,24,0,21,18,0,18,12,0,12,0,0,0,112,48,170
50101129328,..,56,56,77,6,87,29,0,31,17,0,17,12,0,12,3,0,3,148,61,209
50101129329,..,91,91,79,4,88,23,7,25,14,0,14,9,0,9,0,0,0,130,96,224
50101129401,..,9,9,15,0,15,7,0,7,0,0,0,7,0,7,7,0,7,35,9,46
50101129402,..,5,5,28,0,28,10,0,10,20,0,20,12,0,12,8,0,8,85,5,84
50101129403,..,0,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,8,0,6
50101129404,..,18,18,45,0,47,30,0,25,23,0,23,3,0,3,5,0,5,103,21,129
50101129405,..,18,18,54,0,56,42,0,43,28,0,28,20,0,20,4,0,4,141,24,161
50101129406,..,43,43,63,6,66,20,0,20,27,0,27,3,0,3,3,0,3,119,46,163
50101129407,..,17,17,24,0,30,6,0,6,9,0,9,0,0,0,0,0,0,45,14,64
50101129408,..,123,123,81,3,79,33,3,32,11,0,11,3,0,3,4,0,4,128,128,257
50101129409,..,27,27,47,5,49,11,0,13,18,0,18,4,0,4,3,0,3,88,25,115
50101129410,..,47,47,51,3,56,15,0,15,17,0,17,4,0,4,0,0,0,83,47,137
50101129411,..,47,47,49,9,54,16,0,16,21,0,21,5,0,5,5,0,5,100,53,153
50101129412,..,65,65,72,5,71,22,0,22,18,0,18,9,0,9,0,0,0,122,65,186
50101129413,..,10,10,33,3,34,28,3,29,21,0,21,10,0,10,3,0,3,95,19,114
50101129414,..,66,66,44,0,51,9,0,9,9,0,9,3,0,3,0,0,0,69,69,142
50101129415,..,20,20,41,0,38,16,0,15,19,0,19,15,0,15,3,0,3,93,23,113
50101129416,..,46,46,64,3,68,21,0,21,14,0,14,12,0,12,0,0,0,113,51,158
50101129417,..,20,20,51,0,50,10,0,10,20,0,20,7,0,7,3,0,3,86,23,115
50101129418,..,19,19,45,0,40,3,0,3,21,0,21,4,0,4,3,0,3,70,18,89
50101129419,..,45,45,90,7,95,46,0,49,78,0,78,29,0,29,0,0,0,243,48,290
50101129420,..,25,25,36,3,40,7,0,7,15,0,15,5,0,5,0,0,0,60,31,92
50101129421,..,32,32,54,4,54,17,0,17,11,0,11,8,0,8,3,0,3,88,32,122
50101129422,..,21,21,33,0,35,21,0,21,17,0,17,3,0,3,13,0,13,95,21,116
50101129423,..,22,22,29,0,35,12,0,12,15,0,15,5,0,5,0,0,0,64,23,87
50101129424,..,3,3,16,0,16,4,0,4,3,0,3,0,0,0,0,0,0,29,3,31
50101129425,..,92,92,68,3,75,20,0,23,15,0,15,10,0,10,0,0,0,112,95,209
50101129426,..,43,43,56,0,55,30,0,30,39,0,39,9,0,9,4,0,4,133,46,178
50101129427,..,0,0,13,0,13,0,0,0,11,0,9,11,0,11,0,0,0,34,6,33
50101129428,..,22,22,58,0,60,21,0,21,22,0,23,7,0,7,0,0,0,106,29,128
50101129429,..,19,19,55,0,55,24,0,26,32,0,32,23,0,23,10,0,10,148,20,167
50101129430,..,40,40,35,6,43,30,0,30,22,0,22,7,0,7,4,0,4,98,47,147
50101129431,..,13,13,28,5,32,20,0,21,16,0,16,4,0,4,3,0,3,74,16,90
50101129432,..,37,37,41,4,42,15,0,15,9,0,9,5,0,5,3,0,3,63,43,106
50101129433,..,20,20,36,0,39,15,0,15,20,0,20,9,0,9,5,0,5,94,15,113
50101129434,..,40,40,42,0,39,19,0,19,7,0,7,3,0,3,0,0,0,67,49,115
50101129435,..,30,30,72,5,77,37,0,35,29,0,33,13,0,11,5,0,5,149,41,186
50101129436,..,69,69,58,4,65,14,0,14,9,0,9,0,0,0,3,0,3,81,78,160
50101129437,..,16,16,27,0,29,19,0,19,18,0,18,14,0,14,3,0,3,84,18,101
50101129438,..,28,28,21,3,30,10,0,10,7,0,7,0,0,0,0,0,0,32,33,71
50101129439,..,87,87,101,7,104,5,0,5,9,0,9,0,0,0,0,0,0,124,90,209
50101129440,..,45,45,62,0,61,30,0,32,45,0,41,18,0,18,8,0,8,163,44,205
