SA1_CODE_2021,LFS_Emp_Dia_ges_dia,LFS_Emp_HD_HA_ang,LFS_Emp_Kid_dis,LFS_Emp_LC_COPD_emph,LFS_Emp_MHC_dep_anx,LFS_Emp_Stroke,LFS_Emp_oth_LTHC,LFS_Emp_no_LTHC,LFS_Emp_LTHC_NS,LFS_Emp_Tot,LFS_Unemp_Arth,LFS_Unemp_Asth,LFS_Unemp_Can_rem,LFS_Unemp_Dem_Alzh,LFS_Unemp_Dia_ges_dia,LFS_Unemp_HD_HA_ang,LFS_Unemp_Kid_dis,LFS_Unemp_LC_COPD_emph,LFS_Unemp_MHC_dep_anx,LFS_Unemp_Stroke,LFS_Unemp_oth_LTHC,LFS_Unemp_no_LTHC,LFS_Unemp_LTHC_NS,LFS_Unemp_Tot,LFS_NLF_Arth,LFS_NLF_Asth,LFS_NLF_Can_rem,LFS_NLF_Dem_Alzh,LFS_NLF_Dia_ges_dia,LFS_NLF_HD_HA_ang,LFS_NLF_Kid_dis,LFS_NLF_LC_COPD_emph,LFS_NLF_MHC_dep_anx,LFS_NLF_Stroke,LFS_NLF_oth_LTHC,LFS_NLF_no_LTHC,LFS_NLF_LTHC_NS,LFS_NLF_Tot,LFS_NS_Arth,LFS_NS_Asth,LFS_NS_Can_rem,LFS_NS_Dem_Alzh,LFS_NS_Dia_ges_dia,LFS_NS_HD_HA_ang,LFS_NS_Kid_dis,LFS_NS_LC_COPD_emph,LFS_NS_MHC_dep_anx,LFS_NS_Stroke,LFS_NS_oth_LTHC,LFS_NS_no_LTHC,LFS_NS_LTHC_NS,LFS_NS_Tot,LFS_Tot_Arth,LFS_Tot_Asth,LFS_Tot_Can_rem,LFS_Tot_Dem_Alzh,LFS_Tot_Dia_ges_dia,LFS_Tot_HD_HA_ang,LFS_Tot_Kid_dis,LFS_Tot_LC_COPD_emph,LFS_Tot_MHC_dep_anx,LFS_Tot_Stroke,LFS_Tot_oth_LTHC,LFS_Tot_no_LTHC,LFS_Tot_LTHC_NS,LFS_Tot_Tot,TPI_wk_NNI_Arth,TPI_wk_NNI_Asth,TPI_wk_NNI_Can_rem,TPI_wk_NNI_Dem_Alzh,TPI_wk_NNI_Dia_ges_dia,TPI_wk_NNI_HD_HA_ang,TPI_wk_NNI_Kid_dis,TPI_wk_NNI_LC_COPD_emph,TPI_wk_NNI_MHC_dep_anx,TPI_wk_NNI_Stroke,TPI_wk_NNI_oth_LTHC,TPI_wk_NNI_no_LTHC,TPI_wk_NNI_LTHC_NS,TPI_wk_NNI_Tot,TPI_wk_1_299_Arth,TPI_wk_1_299_Asth,TPI_wk_1_299_Can_rem,TPI_wk_1_299_Dem_Alzh,TPI_wk_1_299_Dia_ges_dia,TPI_wk_1_299_HD_HA_ang,TPI_wk_1_299_Kid_dis,TPI_wk_1_299_LC_COPD_emph,TPI_wk_1_299_MHC_dep_anx,TPI_wk_1_299_Stroke,TPI_wk_1_299_oth_LTHC,TPI_wk_1_299_no_LTHC,TPI_wk_1_299_LTHC_NS,TPI_wk_1_299_Tot,TPI_wk_300_649_Arth,TPI_wk_300_649_Asth,TPI_wk_300_649_Can_rem,TPI_wk_300_649_Dem_Alzh,TPI_wk_300_649_Dia_ges_dia,TPI_wk_300_649_HD_HA_ang,TPI_wk_300_649_Kid_dis,TPI_wk_300_649_LC_COPD_emph,TPI_wk_300_649_MHC_dep_anx,TPI_wk_300_649_Stroke,TPI_wk_300_649_oth_LTHC,TPI_wk_300_649_no_LTHC,TPI_wk_300_649_LTHC_NS,TPI_wk_300_649_Tot,TPI_wk_650_999_Arth,TPI_wk_650_999_Asth,TPI_wk_650_999_Can_rem,TPI_wk_650_999_Dem_Alzh,TPI_wk_650_999_Dia_ges_dia,TPI_wk_650_999_HD_HA_ang,TPI_wk_650_999_Kid_dis,TPI_wk_650_999_LC_COPD_emph,TPI_wk_650_999_MHC_dep_anx,TPI_wk_650_999_Stroke,TPI_wk_650_999_oth_LTHC,TPI_wk_650_999_no_LTHC,TPI_wk_650_999_LTHC_NS,TPI_wk_650_999_Tot,TPI_wk_1000_1749_Arth,TPI_wk_1000_1749_Asth,TPI_wk_1000_1749_Can_rem,TPI_wk_1000_1749_Dem_Alzh,TPI_wk_1000_1749_Dia_ges_dia,TPI_wk_1000_1749_HD_HA_ang,TPI_wk_1000_1749_Kid_dis,TPI_wk_1000_1749_LC_COPD_emph,TPI_wk_1000_1749_MHC_dep_anx,TPI_wk_1000_1749_Stroke,TPI_wk_1000_1749_oth_LTHC,TPI_wk_1000_1749_no_LTHC,TPI_wk_1000_1749_LTHC_NS,TPI_wk_1000_1749_Tot,TPI_wk_1750_2999_Arth,TPI_wk_1750_2999_Asth,TPI_wk_1750_2999_Can_rem,TPI_wk_1750_2999_Dem_Alzh,TPI_wk_1750_2999_Dia_ges_dia,TPI_wk_1750_2999_HD_HA_ang,TPI_wk_1750_2999_Kid_dis,TPI_wk_1750_2999_LC_COPD_emph,TPI_wk_1750_2999_MHC_dep_anx,TPI_wk_1750_2999_Stroke,TPI_wk_1750_2999_oth_LTHC,TPI_wk_1750_2999_no_LTHC,TPI_wk_1750_2999_LTHC_NS,TPI_wk_1750_2999_Tot,TPI_wk_3000_more_Arth,TPI_wk_3000_more_Asth,TPI_wk_3000_more_Can_rem,TPI_wk_3000_more_Dem_Alzh,TPI_wk_3000_more_Dia_ges_dia,TPI_wk_3000_more_HD_HA_ang,TPI_wk_3000_more_Kid_dis,TPI_wk_3000_more_LC_COPD_emph,TPI_wk_3000_more_MHC_dep_anx,TPI_wk_3000_more_Stroke,TPI_wk_3000_more_oth_LTHC,TPI_wk_3000_more_no_LTHC,TPI_wk_3000_more_LTHC_NS,TPI_wk_3000_more_Tot,TPI_wk_NS_Arth,TPI_wk_NS_Asth,TPI_wk_NS_Can_rem,TPI_wk_NS_Dem_Alzh,TPI_wk_NS_Dia_ges_dia,TPI_wk_NS_HD_HA_ang,TPI_wk_NS_Kid_dis,TPI_wk_NS_LC_COPD_emph,TPI_wk_NS_MHC_dep_anx,TPI_wk_NS_Stroke,TPI_wk_NS_oth_LTHC,TPI_wk_NS_no_LTHC,TPI_wk_NS_LTHC_NS,TPI_wk_NS_Tot,TPI_wk_Tot_Arth,TPI_wk_Tot_Asth,TPI_wk_Tot_Can_rem,TPI_wk_Tot_Dem_Alzh,TPI_wk_Tot_Dia_ges_dia,TPI_wk_Tot_HD_HA_ang,TPI_wk_Tot_Kid_dis,TPI_wk_Tot_LC_COPD_emph,TPI_wk_Tot_MHC_dep_anx,TPI_wk_Tot_Stroke,TPI_wk_Tot_oth_LTHC,TPI_wk_Tot_no_LTHC,TPI_wk_Tot_LTHC_NS,TPI_wk_Tot_Total,CANA_HNA_Arth,CANA_HNA_Asth,CANA_HNA_Can_rem,CANA_HNA_Dem_Alzh,CANA_HNA_Dia_ges_dia,CANA_HNA_HD_HA_ang,CANA_HNA_Kid_dis,CANA_HNA_LC_COPD_emph
50101100101,7,12,0,0,12,0,17,132,0,209,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,3,6,0,10,3,0,0,5,0,12,34,0,61,0,0,0,0,0,0,0,0,0,0,0,0,38,39,33,16,13,0,7,18,0,4,24,3,28,172,45,315,0,0,0,0,5,0,0,0,3,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,5,15,0,20,14,3,0,0,3,5,0,0,7,0,11,40,0,68,8,5,6,0,0,0,0,0,8,0,3,30,0,57,7,6,0,0,0,4,0,0,4,0,10,29,0,60,3,0,4,0,0,3,0,0,3,0,0,21,0,33,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,3,38,40,33,16,13,0,7,18,0,4,24,3,28,172,45,315,9,0,0,0,0,0,0,0
50101100102,13,12,0,0,60,0,45,522,27,718,0,0,0,0,0,0,0,0,0,0,0,15,0,18,32,11,14,3,9,20,8,6,17,5,11,103,7,198,0,0,0,0,0,0,0,0,0,0,0,0,84,83,51,55,22,3,22,28,6,7,84,7,63,645,121,1026,0,6,0,0,0,0,0,0,7,0,0,51,0,66,10,4,0,0,0,4,0,0,12,0,4,42,4,74,19,14,9,3,10,11,5,6,23,3,15,118,5,197,15,12,4,0,3,6,0,0,11,0,9,105,0,154,5,13,7,0,5,4,0,0,22,3,19,162,7,224,3,8,0,0,7,9,0,0,7,0,8,127,8,166,3,0,0,0,0,0,0,0,4,0,0,47,3,56,0,0,0,0,0,0,0,0,0,0,0,3,87,89,51,55,22,3,22,28,6,7,84,7,63,645,121,1026,7,0,3,3,0,4,3,4
50101100103,5,5,0,0,12,0,3,71,7,112,4,0,0,0,0,0,0,0,4,0,0,4,0,9,86,28,30,11,21,43,10,24,29,17,50,84,4,272,0,0,0,0,0,0,0,0,0,0,0,4,28,33,101,34,31,11,24,56,10,28,44,19,53,155,40,427,9,3,5,0,0,0,0,0,4,0,0,15,0,27,9,5,0,0,0,3,0,0,3,0,5,16,0,31,65,25,20,9,20,31,4,20,29,15,39,58,4,202,14,4,14,0,0,8,0,7,7,5,6,26,4,60,8,0,0,0,3,0,0,0,3,3,0,25,0,43,0,0,0,0,0,4,0,0,4,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,9,27,44,101,34,31,11,24,56,10,28,44,19,53,155,40,427,37,6,8,11,3,14,0,7
50101100104,0,3,0,7,15,0,7,117,0,169,0,0,0,0,0,0,0,0,0,0,0,3,0,3,52,17,17,4,17,24,6,13,24,6,10,84,4,193,0,0,0,0,0,0,0,0,0,0,0,0,29,37,57,32,25,4,18,32,3,12,38,6,23,210,33,406,0,6,0,0,0,0,0,6,0,0,0,8,0,15,9,10,0,0,0,0,0,0,3,0,3,27,0,41,31,12,17,4,15,23,6,7,15,0,6,71,3,150,8,4,4,0,0,3,0,5,8,0,3,36,0,70,4,5,0,0,3,5,0,0,0,0,4,43,0,65,0,0,0,0,0,0,0,0,5,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,30,36,57,32,25,4,18,32,3,12,38,6,23,210,33,406,11,0,4,3,0,6,0,3
50101100105,5,3,0,0,12,0,8,76,4,117,0,0,0,0,0,0,0,0,0,0,3,0,0,3,23,8,9,5,9,16,3,4,12,7,17,62,9,138,0,0,0,0,0,0,0,0,0,0,0,0,11,13,39,18,17,5,11,27,3,7,20,7,31,140,17,266,4,0,0,0,3,0,0,0,4,4,3,14,0,25,0,4,4,0,0,4,0,0,0,0,0,20,0,23,21,8,9,0,6,10,0,6,17,0,10,41,0,91,3,3,4,0,5,3,0,0,0,0,5,22,0,39,4,0,5,0,0,3,0,0,0,0,3,27,4,46,0,0,3,0,0,0,0,0,0,0,0,9,0,22,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,9,39,18,17,5,11,27,3,7,20,7,31,140,17,266,0,0,3,6,0,5,0,0
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
50101100107,5,7,0,3,14,0,10,131,3,194,0,5,0,0,0,0,0,0,0,0,0,9,0,11,48,10,19,5,14,22,0,5,23,0,19,56,0,161,0,0,0,0,0,0,0,0,0,0,0,0,29,29,61,26,26,5,19,31,3,9,36,3,30,193,42,387,0,5,0,0,4,0,0,0,7,0,0,19,0,36,13,0,3,0,0,0,0,0,5,0,10,20,0,39,23,11,16,0,11,14,4,9,12,0,8,53,0,121,9,8,0,0,0,6,0,0,12,0,4,42,8,73,3,5,6,0,3,4,0,0,0,5,0,30,0,49,0,0,0,0,0,0,0,0,0,0,3,17,0,26,0,0,0,0,0,6,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,8,34,37,61,26,26,5,19,31,3,9,36,3,30,193,42,387,4,0,5,0,0,4,0,0
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100109,4,4,0,0,21,6,22,203,10,295,0,0,0,0,0,0,0,0,0,0,0,10,0,10,21,8,13,0,10,10,0,0,17,3,14,50,3,118,0,0,0,0,0,0,0,0,0,0,0,0,28,28,43,25,24,0,12,16,3,6,43,0,36,267,44,457,5,5,0,0,0,0,0,0,3,0,5,14,0,22,3,6,0,0,0,0,0,0,8,0,6,25,3,37,13,9,9,0,5,4,0,3,12,3,14,71,0,121,13,5,8,0,5,4,3,0,12,0,6,60,3,108,10,0,3,0,3,0,0,0,6,6,3,57,4,86,0,0,0,0,0,6,0,0,0,0,6,19,0,28,0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,0,3,0,0,0,0,0,0,0,0,4,30,38,43,25,24,0,12,16,3,6,43,0,36,267,44,457,6,3,0,0,9,3,0,0
50101100110,0,6,0,0,4,0,9,92,5,131,0,0,0,0,0,0,0,0,6,0,0,10,0,6,9,5,4,0,0,4,0,0,10,0,13,31,3,64,0,0,0,0,0,0,0,0,0,0,0,0,14,14,20,14,10,0,0,10,0,0,17,0,22,132,23,217,3,3,3,0,0,0,0,0,0,0,4,12,0,12,0,0,4,0,3,3,0,0,5,0,5,13,0,27,6,3,0,0,0,0,0,0,5,0,6,36,0,61,0,0,0,0,0,0,0,0,0,0,3,22,0,28,0,0,0,0,0,0,0,0,5,0,5,31,0,39,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,15,20,14,10,0,0,10,0,0,17,0,22,132,23,217,3,0,0,0,3,0,0,0
