SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
50101100101,0,0,0,0,0,4,3,3,0,12,4,0,3,4,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,13,19,12,13,15,18,17,9,6,0,105,3,5,0,3,6,8,4,3,0,25,24,16,16,24,29,32,29,15,3,182,0,0,0,0,3,4,3,4,0,20,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,4
50101100102,0,0,0,0,3,4,11,5,0,22,9,7,0,8,3,0,3,0,0,32,0,0,0,0,0,4,3,0,0,15,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,9,7,0,7,16,0,0,0,0,0,3,4,8,0,19,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,4,3,0,10,6,0,0,0,0,28,0,0,0,0,0,4,0,0,0,3,3,3,0,4,4,6,3,0,0,23,189,31,38,104,76,34,20,8,0,496,38,5,8,22,13,10,3,0,0,94,239,45,53,155,103,61,42,14,9,722,0,0,3,0,11,12,10,7,0,33,5,3,3,6,14,5,0,0,0,39,0,0,0,6,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,3,6,0,13
50101100103,0,0,0,0,0,4,17,13,12,44,0,3,0,0,0,0,0,11,0,14,0,0,0,0,0,0,11,10,3,14,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,4,0,9,0,0,0,0,0,4,9,16,0,36,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,4,6,8,0,16,0,4,0,6,7,5,0,0,0,22,0,0,0,0,0,0,3,3,0,10,3,4,0,0,8,4,7,7,10,33,9,4,5,4,9,18,13,20,0,88,3,0,4,0,3,4,0,0,6,25,13,8,9,9,20,39,53,48,23,228,0,0,0,0,6,3,15,16,11,57,0,0,0,3,3,0,9,0,0,16,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,11,0,0,17,0,0,0,0,0,0,3,8,8,19
50101100104,0,0,0,0,4,0,7,4,0,14,0,0,0,0,0,3,0,0,4,13,0,0,0,0,0,0,9,3,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,0,0,0,0,0,0,8,9,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,4,0,3,6,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,21,6,21,13,10,9,17,12,4,117,9,4,0,4,5,0,6,0,0,27,28,7,18,23,24,29,46,30,12,223,0,0,0,0,7,7,15,12,4,44,0,0,4,0,5,6,10,0,0,24,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,12,0,0,0,0,0,3,0,0,6,8
50101100105,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,10,7,3,8,9,13,18,8,0,79,0,0,0,0,3,0,4,0,0,16,12,8,8,14,21,21,39,11,9,142,0,0,0,0,0,0,10,4,4,26,0,0,0,0,0,7,4,0,0,10,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,3,0,0,7
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,0,0,0,0,5,3,9,6,0,20,0,0,0,5,3,0,0,3,0,17,0,0,0,0,0,7,6,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,15,0,0,0,0,0,4,9,3,3,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,18,14,16,11,18,16,22,14,4,0,115,0,0,3,3,6,10,3,0,0,27,22,21,16,24,30,50,53,16,3,230,0,0,0,0,0,8,13,11,0,39,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,4,0,9
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100109,0,0,0,0,3,11,7,0,0,20,3,3,0,0,0,5,6,0,0,8,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,17,31,17,8,24,30,35,27,5,0,173,6,0,0,3,8,5,0,6,0,31,41,22,9,28,49,57,48,14,0,268,0,0,0,5,6,6,5,0,0,27,0,0,3,3,0,3,3,0,0,19,0,0,0,0,4,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,7,0,0,0,0,0,0,3,0,0,9
50101100110,0,0,0,0,0,4,0,0,0,3,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,6,3,11,4,11,22,15,7,0,83,0,0,0,0,5,3,0,0,0,14,15,3,16,8,20,29,18,3,3,123,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
