SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50101100101,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,9,5,0,0,15,0,0,0,0,0,6,6,0,0,11,21,15,13,13,23,34,17,6,0,154,..,0,4,22,23,32,26,11,0,122,..,0,3,7,7,12,3,0,0,38,..,0,0,0,4,0,0,0,0,4,45,..,..,..,..,..,..,..,..,45,..,13,..,..,..,..,..,..,..,13,..,6,6,0,0,0,0,0,0,15,..,0,0,0,0,0,0,5,0,0,..,0,4,0,0,0,0,0,0,7,..,0,7,0,3,0,0,0,0,12,..,0,3,0,3,13,10,5,0,28,0,0,0,0,3,3,6,0,0,9,45,25,29,29,45,62,44,17,3,298
50101100102,..,0,7,0,0,0,0,0,0,13,..,0,3,4,7,9,3,0,0,28,3,0,0,5,5,7,0,0,0,14,186,40,63,165,91,55,37,10,3,652,..,4,45,203,108,69,57,22,4,508,..,0,36,54,27,12,4,0,0,134,..,0,0,10,14,3,0,3,3,34,383,..,..,..,..,..,..,..,..,383,..,45,..,..,..,..,..,..,..,45,..,17,6,0,4,0,0,0,0,23,..,3,0,0,0,0,4,0,0,7,..,0,0,0,0,0,0,0,0,8,..,8,12,6,0,0,0,0,0,26,..,0,11,7,13,10,0,3,3,52,7,8,3,7,11,6,0,0,0,37,391,80,107,290,181,107,72,22,9,1261
50101100103,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,7,11,15,16,55,0,0,0,0,0,0,4,0,0,4,12,3,5,16,23,26,47,38,25,192,..,0,3,5,18,31,62,40,6,172,..,0,5,0,3,3,4,3,0,28,..,0,0,3,4,0,0,0,3,10,30,..,..,..,..,..,..,..,..,30,..,3,..,..,..,..,..,..,..,3,..,6,4,4,5,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,0,0,0,8,..,0,0,6,0,12,20,29,20,94,0,0,0,0,0,0,4,3,3,11,27,15,16,24,36,61,93,74,36,378
50101100104,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,9,13,9,6,47,0,0,0,0,0,0,0,0,0,10,25,12,16,21,21,33,40,27,16,206,..,0,9,8,15,35,43,39,10,161,..,7,14,11,9,11,4,5,0,54,..,0,0,5,5,0,0,0,0,12,46,..,..,..,..,..,..,..,..,46,..,0,..,..,..,..,..,..,..,0,..,10,3,6,0,0,0,0,0,13,..,0,0,0,4,0,0,0,0,4,..,5,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,9,..,0,8,0,5,12,24,11,12,82,0,0,0,0,0,0,3,0,0,15,46,22,38,29,40,64,72,53,25,393
50101100105,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,6,15,4,6,30,0,0,0,0,0,0,4,4,0,7,13,6,5,10,17,29,37,11,3,136,..,0,0,12,17,29,46,9,6,127,..,0,8,5,10,4,3,0,0,20,..,0,0,0,0,0,0,0,0,3,23,..,..,..,..,..,..,..,..,23,..,10,..,..,..,..,..,..,..,10,..,7,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,9,8,21,5,10,45,0,0,0,0,0,5,5,4,0,9,23,19,10,21,35,47,72,18,18,254
50101100106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50101100107,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,3,11,6,21,0,3,0,0,0,6,0,0,0,6,24,8,13,21,20,38,29,19,6,174,..,0,5,19,23,48,44,18,0,170,..,0,10,16,8,10,8,5,0,40,..,0,0,0,0,3,0,0,0,12,43,..,..,..,..,..,..,..,..,43,..,7,..,..,..,..,..,..,..,7,..,9,3,4,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,5,..,0,0,7,6,11,14,11,5,58,0,12,0,0,0,7,0,0,0,21,43,24,23,44,47,79,63,36,7,374
50101100108,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
50101100109,..,0,0,0,0,0,0,0,0,0,..,0,0,0,8,3,6,3,0,21,3,0,0,4,0,5,4,0,0,17,40,21,13,37,41,43,34,6,0,246,..,0,6,23,41,51,53,19,0,190,..,3,8,18,8,12,12,0,0,56,..,0,0,3,8,5,0,0,0,15,78,..,..,..,..,..,..,..,..,78,..,18,..,..,..,..,..,..,..,18,..,17,8,4,0,0,0,0,0,30,..,0,3,3,0,0,0,0,0,8,..,7,5,0,0,0,0,0,0,10,..,0,0,0,0,3,0,0,0,0,..,0,0,3,6,16,11,3,0,46,3,0,3,4,0,10,4,0,0,26,77,36,28,60,76,88,81,27,0,467
50101100110,..,3,0,0,0,0,0,0,0,3,..,4,0,0,0,3,3,5,0,18,0,0,0,0,0,0,0,0,0,0,22,6,6,12,17,22,17,14,0,112,..,0,3,7,8,22,25,10,0,76,..,0,3,8,9,6,0,0,0,26,..,0,0,6,5,0,0,0,0,8,36,..,..,..,..,..,..,..,..,36,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,3,0,0,6,..,0,0,0,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,3,3,0,3,0,0,0,0,6,..,4,0,4,7,9,0,5,5,33,0,0,0,0,0,5,5,0,0,7,36,12,23,24,32,46,31,14,3,219
