POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,14,0,0,0,0,3,3,4,4,0,15,0,0,0,0,14,11,9,13,0,48,0,0,0,0,10,10,8,15,0,38,0,0,3,4,8,23,10,27,0,68,0,0,0,3,8,18,10,15,0,57,5,0,0,0,12,27,12,51,0,105,0,0,0,0,0,7,11,17,0,35,0,0,0,0,3,3,8,25,0,46,0,0,0,0,0,0,0,0,0,0,13,14,6,14,54,109,62,179,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
501021012,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,5,0,0,0,12,0,3,0,9,6,0,0,0,0,18,0,3,0,3,8,11,0,4,0,29,0,0,0,5,13,9,4,0,0,29,0,0,6,0,3,10,0,3,0,14,0,0,3,0,9,5,3,0,0,23,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,9,6,9,0,21,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,3,6,11,13,14,41,50,10,30,3,187,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8
501021014,0,4,0,0,0,0,0,7,0,12,6,11,0,0,0,0,0,8,0,20,0,5,0,0,0,0,0,8,0,17,0,8,5,0,3,0,0,3,0,21,0,4,4,0,0,3,0,5,0,20,6,5,4,0,0,5,0,13,0,39,0,3,0,3,6,4,0,9,0,28,6,6,3,0,5,10,0,7,0,40,0,0,3,3,12,7,6,26,0,63,0,4,0,0,4,9,7,16,0,41,0,3,0,3,10,11,3,22,0,51,6,0,4,3,3,16,5,14,0,57,0,4,3,0,7,28,8,38,0,88,4,0,0,3,0,16,4,17,0,42,8,6,0,0,0,14,4,33,0,63,0,0,0,0,0,0,0,5,3,10,37,56,31,34,56,128,40,230,9,619,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10
501021015,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,8,3,0,0,0,3,0,0,3,0,22,0,0,8,6,15,7,3,0,0,39,0,0,4,8,19,22,8,15,0,63,0,0,0,0,14,18,13,18,0,61,0,0,0,0,11,22,3,20,0,54,0,0,0,4,8,10,10,18,0,49,0,0,0,0,10,26,13,32,0,90,3,0,0,0,0,5,8,13,0,34,0,0,4,0,0,4,3,42,0,54,0,0,0,0,0,0,0,0,0,4,16,16,25,23,85,115,59,167,4,498,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,12,0,4,0,3,0,4,0,3,0,14,0,0,6,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,0,13,0,4,4,0,0,11,0,6,0,24,0,0,0,5,5,0,0,6,0,23,0,0,0,0,5,7,0,8,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,7,15,0,39,0,0,0,0,4,3,6,8,0,15,4,0,0,0,6,4,3,22,0,45,0,0,0,0,0,0,0,0,0,0,11,14,13,9,21,49,16,81,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,5,3,3,0,0,0,13,0,0,0,0,4,7,0,3,0,14,0,0,0,0,5,0,0,7,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,11,3,18,17,13,21,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,3,0,4,0,7,0,0,0,0,0,3,0,3,0,9,0,0,0,6,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,11,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,13,20,8,28,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
501021253,0,3,3,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,7,0,0,7,3,0,4,0,0,0,17,0,3,10,3,3,0,4,6,0,37,0,10,8,7,21,13,0,4,0,62,0,3,4,13,30,15,5,8,0,87,0,3,6,9,43,37,16,7,0,128,4,4,9,7,31,30,14,30,0,127,4,7,6,6,30,29,9,28,0,115,0,4,0,7,18,34,20,21,0,100,9,5,6,0,52,69,47,61,0,243,0,0,0,0,12,13,11,27,0,67,0,0,7,0,9,16,8,35,0,76,0,0,0,0,0,0,0,3,0,5,30,51,71,64,242,262,127,244,6,1099,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,15
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,3,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,0,0,0,3,0,12,0,16,0,37,0,0,0,0,0,0,0,7,3,12,0,7,7,0,0,13,0,8,0,34,0,4,4,0,0,7,0,9,0,28,0,8,0,3,0,0,0,15,0,31,0,0,4,4,0,9,4,13,0,32,6,10,11,9,3,9,3,10,0,50,0,0,7,4,6,12,0,26,0,65,0,4,7,7,5,14,10,35,3,80,0,0,8,4,4,7,0,20,0,39,4,0,6,0,8,7,4,16,0,43,0,0,4,0,5,10,4,16,0,38,3,0,4,0,8,17,4,21,0,51,0,0,0,0,0,0,0,13,0,20,4,0,0,0,0,3,5,29,4,49,0,0,0,0,0,0,0,5,0,5,25,40,56,35,48,116,38,254,19,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
501031018,0,5,0,0,0,0,0,14,0,21,0,0,0,0,6,0,0,3,0,14,5,0,3,0,0,0,0,11,0,25,0,3,5,0,0,5,0,5,5,19,0,4,4,0,0,0,0,14,0,21,0,3,5,0,0,7,3,14,0,39,0,8,12,5,0,5,5,15,3,51,5,0,9,3,3,4,0,9,0,34,0,0,5,7,4,13,4,12,0,51,0,3,0,0,4,17,4,8,3,44,0,0,0,0,3,7,3,8,0,25,0,3,0,0,5,11,3,12,0,31,0,5,4,0,3,5,4,21,0,42,0,0,0,0,0,4,0,0,0,8,0,8,3,0,0,9,5,5,0,23,0,0,0,3,0,0,0,0,0,6,20,53,48,29,31,89,35,145,8,454,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3
501031019,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,5,0,5,0,18,0,0,3,0,4,0,3,3,0,21,3,6,0,0,4,3,0,8,0,26,0,0,11,3,7,5,0,12,4,42,3,0,0,3,6,4,8,12,0,37,3,0,10,0,13,11,0,14,0,51,0,4,0,0,13,18,3,14,0,54,0,0,0,3,3,6,0,10,0,27,5,0,0,3,8,25,8,18,0,67,0,0,0,0,0,5,0,6,0,6,0,0,0,0,3,3,0,7,0,13,0,0,0,0,0,0,0,3,0,7,24,28,33,21,52,82,34,112,11,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501031020,4,3,7,0,0,3,0,13,4,34,0,5,0,0,4,0,0,4,0,10,0,0,3,3,0,0,3,8,0,22,5,10,8,0,0,3,3,13,3,35,3,7,3,3,0,5,0,12,0,29,0,9,14,7,0,9,0,18,0,64,0,8,3,5,4,10,4,11,0,49,0,7,3,13,15,18,0,22,0,78,10,3,8,0,9,28,11,27,0,94,3,0,3,3,4,8,8,28,0,52,0,0,3,4,0,15,5,25,0,52,0,0,5,5,4,13,3,10,0,40,5,0,3,0,3,11,3,18,0,47,0,0,0,0,0,3,0,3,0,15,0,0,3,5,0,0,3,7,0,24,0,4,0,0,0,0,0,3,0,11,35,55,72,56,51,126,41,224,13,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,10,0,0,0,0,4,4,0,0,0,9,0,0,0,6,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,5,0,9,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,10,7,10,8,17,10,18,0,81,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,13,0,0,3,6,3,8,0,0,0,21,0,0,4,6,0,6,0,3,0,18,0,0,3,6,9,7,6,9,0,31,0,4,0,6,3,3,3,9,0,29,0,4,0,0,3,5,0,4,0,18,0,0,0,0,0,3,0,5,0,16,0,0,0,3,0,5,3,6,0,18,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,25,23,26,30,13,35,5,186,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6
502011023,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,7,3,0,4,4,0,0,0,4,0,8,0,0,0,3,6,4,0,3,0,19,0,5,3,0,6,13,3,3,0,29,6,0,0,0,14,17,4,7,0,50,0,0,3,5,10,9,3,10,0,41,0,0,3,0,7,16,4,12,0,46,0,0,0,0,7,11,0,17,0,32,11,0,0,3,14,27,10,15,0,75,0,0,0,0,0,0,3,5,0,17,0,0,0,0,0,8,0,10,0,19,0,0,0,0,0,0,0,0,0,3,21,23,24,20,70,104,39,83,0,377,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,11
502011024,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,3,0,14,0,0,4,3,4,0,0,0,0,18,0,0,4,0,14,3,0,3,0,27,0,0,3,0,7,11,3,11,0,36,5,7,0,0,8,14,6,7,0,36,0,0,0,0,5,5,3,0,0,20,0,0,0,0,5,0,3,0,0,14,0,0,0,5,3,10,10,12,0,40,0,0,0,0,0,0,0,4,0,10,0,0,0,0,3,0,6,4,0,13,0,0,0,0,0,0,0,0,0,0,10,22,28,11,40,57,21,51,9,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,11
502011025,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,14,0,12,6,0,0,0,0,5,0,27,0,3,0,0,0,4,0,3,0,24,0,3,18,6,9,0,3,4,0,43,8,7,18,14,17,6,0,6,0,72,9,4,16,17,58,22,4,10,0,145,3,3,7,7,62,45,13,19,0,173,0,0,7,6,39,35,6,19,0,116,5,0,0,11,35,27,9,28,0,106,0,4,0,8,28,19,6,34,0,93,5,0,3,0,23,39,13,36,0,123,0,0,0,0,3,11,6,14,0,35,0,5,3,7,6,9,9,27,0,61,0,0,0,0,0,5,0,0,0,12,33,59,86,74,290,222,73,210,7,1046,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,9,3,16,0,0,0,0,0,0,0,16
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,17,24,0,17,0,67,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
502011027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,4,0,0,0,9,0,4,0,0,0,0,3,0,0,13,0,0,3,8,5,5,0,5,0,24,0,0,5,5,10,9,4,10,0,41,0,0,0,3,10,10,6,0,0,34,0,0,0,0,4,7,5,4,0,23,0,0,0,0,0,9,0,3,0,17,0,0,0,3,7,15,5,11,0,46,0,0,0,0,0,0,4,9,0,12,0,0,0,0,0,3,0,9,0,20,0,0,0,0,0,0,0,0,0,0,7,20,25,18,43,66,28,56,0,256,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,11
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,4,0,11,0,0,0,0,8,8,4,3,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,5,5,14,20,6,19,0,89,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
502011029,0,4,0,3,0,4,0,3,0,14,0,5,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,10,0,6,0,0,0,6,0,4,0,19,0,5,0,0,0,0,0,7,0,9,0,5,10,0,0,0,0,10,0,29,0,5,9,3,0,0,0,6,0,29,0,0,6,4,10,11,0,0,0,33,0,0,0,5,9,20,0,3,0,49,5,0,0,3,6,12,3,8,0,36,0,0,0,5,9,8,6,19,0,44,0,0,0,0,5,11,0,18,0,31,3,0,0,0,18,19,15,39,0,111,0,0,0,0,5,11,10,16,3,44,0,0,0,0,4,18,8,46,0,79,0,0,0,0,0,4,0,0,0,3,18,40,34,32,80,114,46,179,9,543,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,6
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,7,0,0,0,0,0,0,17,0,0,5,0,4,0,0,0,0,11,0,4,4,0,0,0,0,0,0,11,0,3,4,5,7,3,0,4,0,18,0,3,0,0,4,5,0,0,0,16,0,0,0,0,6,9,0,5,0,25,0,0,3,0,0,9,0,4,0,15,0,3,5,0,0,8,0,7,0,28,0,0,0,0,0,11,0,8,0,27,0,0,6,4,0,3,4,16,0,33,0,0,0,0,0,0,0,0,4,3,4,26,27,12,31,47,7,52,3,210,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,7
503011031,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,5,3,0,0,3,0,0,0,18,0,4,9,5,3,0,0,3,0,26,0,4,14,13,5,4,3,3,0,38,0,4,8,16,25,18,0,10,0,79,0,4,10,9,42,36,10,12,0,120,4,6,4,6,19,25,9,16,0,91,0,3,3,7,14,20,14,10,0,66,0,8,3,6,8,10,10,8,0,50,0,6,3,3,21,34,14,40,0,122,0,3,0,0,7,6,3,19,0,46,0,9,16,4,4,16,12,38,0,104,0,0,0,0,0,0,0,3,0,10,18,68,83,69,148,182,67,160,0,787,0,3,0,0,4,0,0,0,0,7,0,19,0,0,0,0,0,0,0,20,0,33,0,0,0,0,0,0,0,36
503011032,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,0,4,6,0,0,0,0,0,0,14,0,5,4,6,3,8,0,0,3,26,6,9,5,12,5,19,3,8,0,60,0,3,3,4,11,11,9,8,0,41,0,0,0,0,7,18,5,13,0,51,6,5,0,0,0,4,0,16,0,30,0,3,4,0,15,24,8,20,0,78,0,0,0,0,4,7,8,6,0,30,0,8,8,9,3,13,16,42,0,96,0,0,0,0,0,0,0,3,0,9,8,46,49,35,59,100,49,111,6,466,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,9,0,3,0,0,0,0,0,14
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,8,3,4,4,5,4,4,0,5,0,25,0,3,0,0,9,8,0,4,0,34,0,3,0,0,9,3,0,4,0,19,0,3,0,0,3,3,0,4,0,17,0,3,3,0,0,4,0,3,0,14,0,4,6,0,4,13,4,10,0,36,0,0,0,0,3,9,0,3,0,11,0,0,4,0,0,11,5,19,0,34,0,0,0,0,0,0,3,0,0,3,5,26,21,18,35,55,15,51,0,227,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,7
503011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,6,0,5,9,3,4,0,0,0,0,24,0,3,6,8,7,7,0,4,0,28,0,5,8,0,14,10,9,7,0,46,0,0,0,3,13,12,0,9,0,40,0,6,4,3,11,14,0,13,0,45,0,4,5,0,9,6,6,5,0,31,3,0,6,6,16,26,5,28,0,90,0,4,0,0,0,3,5,6,0,25,0,7,12,3,3,19,9,31,0,84,0,0,0,0,0,0,0,0,0,3,14,35,43,24,68,101,36,109,6,433,0,0,3,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,0,18,0,27,3,0,0,3,0,0,0,36
