POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
507031174,7,0,0,0,0,10,61,0,0,0,0,60,34,0,3,0,0,43,28,0,3,0,0,32,32,4,3,0,0,41,51,3,8,0,0,67,46,0,4,0,0,51,58,5,7,0,0,67,45,9,8,0,0,57,41,3,7,0,0,50,55,3,8,0,0,65,40,3,3,0,0,45,69,12,3,0,0,81,15,0,0,0,0,18,10,4,6,0,0,21,9,0,0,0,0,9,606,44,59,8,3,714,0,0,0,4,0,7,81,0,7,3,0,92,93,0,12,4,0,107,70,0,4,4,0,83,96,4,12,0,0,112,139,4,12,0,0,157,169,3,6,0,0,177,168,5,11,0,0,181,174,4,3,0,0,180,141,3,4,0,0,148,94,0,0,0,0,104,53,0,0,0,0,53,66,0,0,0,0,68,10,0,0,0,0,15,0,0,0,0,0,4,8,0,0,0,0,6,1374,25
507031261,0,0,0,0,0,0,3,0,0,0,0,6,9,0,0,0,0,12,9,0,6,0,0,14,22,0,10,0,0,28,32,0,4,0,0,46,57,5,9,0,0,73,106,10,16,0,0,131,115,4,17,0,0,140,121,13,19,0,0,149,178,7,7,0,0,193,151,10,8,0,0,160,168,10,10,0,0,189,23,3,3,0,0,26,12,3,10,0,0,24,12,0,0,0,5,15,1011,77,111,9,9,1212,4,0,0,0,0,7,7,4,3,9,0,18,17,0,7,4,0,29,28,3,9,3,0,42,23,0,3,0,0,30,60,3,7,0,0,69,102,3,8,0,3,118,128,0,17,0,0,146,85,8,10,0,0,94,77,0,16,0,0,96,67,8,0,0,0,75,57,0,0,0,0,55,70,3,0,0,0,72,3,4,0,0,0,7,0,0,0,0,0,4,4,3,0,0,0,10,730,31
507041175,5,0,0,9,0,10,96,0,4,3,0,106,66,3,0,4,0,74,64,6,0,0,0,69,37,4,3,0,0,45,65,0,11,0,0,81,61,11,13,3,0,78,95,22,16,0,0,134,177,22,28,3,0,229,139,9,15,4,0,171,158,27,17,3,0,211,158,21,18,6,0,198,497,67,23,7,0,586,183,18,9,0,0,216,344,99,27,11,0,483,28,6,0,0,0,30,2172,320,188,36,5,2725,8,0,0,6,0,21,118,0,9,4,0,137,99,0,15,0,0,110,103,5,11,0,0,117,115,4,20,0,0,135,167,12,19,4,0,205,193,17,22,0,0,232,211,20,22,4,0,265,236,19,17,3,0,284,220,15,14,0,0,250,169,30,18,0,0,214,110,15,9,0,0,136,202,29,17,0,0,250,36,20,9,0,0,63,50,22,19,6,0,94,21,0,0,0,0,17,2061,208
507041176,0,0,0,0,0,0,0,0,5,0,0,9,3,0,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,7,4,0,0,0,8,3,0,0,0,0,11,8,0,0,0,0,12,22,3,3,0,0,24,14,7,5,0,0,21,9,0,5,0,0,19,11,0,4,0,0,17,35,0,3,0,0,37,9,0,0,0,0,9,0,9,0,0,0,10,0,0,0,0,0,0,130,30,30,4,0,195,0,0,0,0,0,0,12,0,0,0,0,15,11,0,0,0,0,15,14,0,5,0,0,19,20,0,6,0,0,22,34,0,6,0,0,39,40,6,0,0,0,50,48,4,5,0,0,53,50,0,4,0,0,48,35,0,3,0,0,38,40,5,0,0,0,47,27,0,3,0,0,30,50,0,3,0,0,56,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,389,13
507041177,3,0,0,6,0,9,93,0,0,0,0,97,70,0,3,0,0,73,48,3,3,0,0,57,48,0,9,0,5,61,68,3,16,4,3,95,105,17,16,0,0,136,210,9,14,0,0,235,227,21,24,0,0,276,212,17,31,0,0,259,159,27,18,4,0,210,88,16,9,0,0,115,104,29,14,0,0,148,26,9,6,0,0,44,28,33,15,0,0,80,10,3,0,0,4,15,1495,192,192,21,17,1914,0,0,3,3,0,13,124,4,6,0,0,128,111,0,14,0,0,134,96,3,21,3,4,123,109,0,20,0,6,134,156,0,31,8,0,188,197,7,15,0,0,222,242,5,18,0,0,264,211,13,25,0,0,253,137,10,20,3,0,167,92,16,13,3,0,130,44,7,3,0,0,53,62,14,7,0,0,88,7,3,6,5,0,18,10,12,15,0,0,38,3,0,5,0,0,14,1607,114
507041178,7,0,0,4,0,21,124,0,0,0,0,125,105,3,6,0,0,113,96,0,7,6,3,113,93,8,11,4,0,117,149,10,17,0,0,167,146,15,18,4,0,177,201,31,23,3,3,257,267,35,33,0,0,342,211,25,28,5,0,274,215,40,31,4,0,290,149,31,15,4,0,194,247,73,19,7,0,344,76,18,13,0,0,112,173,89,25,0,0,291,25,4,9,0,5,44,2277,387,257,50,20,2991,21,0,9,9,0,33,227,0,5,6,0,241,301,0,19,0,0,318,285,9,15,0,0,308,315,10,19,3,0,343,450,12,22,6,0,494,461,12,12,0,0,490,496,14,22,3,3,533,470,16,26,3,0,517,262,22,18,0,0,305,204,23,13,4,0,241,104,15,12,0,0,135,144,31,18,0,0,189,34,9,5,4,0,59,57,27,14,3,0,106,36,4,0,0,0,43,3869,202
507041179,0,0,0,3,0,9,50,0,0,0,0,48,40,3,0,0,0,44,40,0,5,3,0,44,24,3,6,0,5,34,24,9,5,0,0,39,30,9,7,0,0,45,54,8,4,0,0,70,59,11,4,0,0,78,39,8,16,0,0,64,26,9,8,0,0,47,32,0,4,0,0,42,93,11,11,0,0,109,9,6,0,0,0,11,6,4,8,0,0,22,9,0,0,0,0,9,538,82,75,9,7,713,4,4,0,0,0,10,72,3,0,0,0,80,84,3,3,4,0,98,76,0,3,0,0,85,95,3,8,4,0,110,134,3,9,0,0,144,126,8,9,0,0,145,142,6,8,0,0,156,141,14,10,0,0,161,88,4,4,0,0,102,75,10,4,0,0,89,66,0,3,0,0,71,147,4,0,0,0,150,4,0,0,0,0,7,3,0,4,0,0,10,17,0,0,0,0,14,1277,61
507041180,0,0,0,4,0,5,28,0,3,0,0,38,31,0,4,0,0,37,19,0,8,0,0,21,19,0,6,0,0,27,29,0,12,0,0,44,24,0,11,0,0,38,29,4,19,0,0,57,40,11,9,0,0,67,24,15,13,0,0,52,27,7,13,0,0,52,22,9,4,0,0,33,47,23,5,0,6,74,10,6,4,0,0,17,6,23,11,0,0,45,0,0,5,0,0,5,361,111,122,19,8,615,3,0,0,4,0,8,39,3,4,0,0,50,52,3,11,0,0,67,45,0,10,0,0,61,49,0,8,0,0,55,57,3,11,0,0,73,97,3,5,5,0,111,129,10,12,0,0,145,118,7,11,0,0,140,69,6,10,0,0,86,37,4,5,0,0,49,41,6,7,0,0,53,59,7,4,0,0,69,5,0,0,0,0,9,8,0,8,0,0,18,6,0,0,0,0,6,815,61
507041181,8,0,0,8,0,16,136,4,7,0,0,154,95,6,10,0,0,113,78,4,16,5,0,101,88,7,15,0,0,107,143,7,16,4,0,173,172,7,21,5,0,208,249,21,27,0,3,300,366,29,29,4,0,432,298,42,30,0,0,379,201,52,29,3,0,290,189,28,25,0,0,246,258,61,25,5,3,352,46,24,7,0,0,82,81,72,24,6,0,183,17,4,7,0,6,25,2433,369,291,45,11,3157,13,3,5,12,0,31,209,4,14,3,0,223,198,9,18,3,0,232,155,8,25,0,0,193,199,9,25,5,8,239,287,12,29,5,0,331,349,14,28,6,0,394,388,17,32,0,0,442,438,25,36,4,3,509,261,11,25,3,0,308,216,26,20,7,0,265,126,12,11,7,0,154,185,35,21,0,0,239,27,11,10,0,0,42,29,28,10,0,0,67,18,0,0,0,3,23,3103,210
507041182,12,0,0,0,0,18,84,0,0,0,5,88,66,4,0,0,0,73,55,0,4,3,5,67,85,5,12,0,0,101,137,11,7,3,0,157,154,9,14,0,4,181,269,18,20,0,4,308,488,26,17,0,6,540,440,13,20,4,5,478,524,23,20,0,3,572,446,7,16,0,0,469,980,35,21,0,3,1037,244,14,8,0,0,262,498,56,62,4,3,626,33,8,0,0,0,43,4513,228,228,20,30,5018,21,0,4,10,0,36,120,0,12,6,0,135,186,0,16,5,0,209,212,0,10,3,0,233,262,6,10,3,3,284,498,8,14,3,0,528,736,8,17,5,6,764,1023,11,16,0,6,1061,1556,7,21,0,6,1587,1535,5,15,0,0,1557,1473,7,11,0,0,1492,942,3,0,0,3,960,1381,18,12,0,0,1410,191,11,3,0,0,203,272,11,19,0,0,304,50,0,0,0,6,55,10464,109
507041183,0,0,0,0,0,6,12,0,0,0,0,8,9,0,0,0,0,9,10,0,0,0,0,15,12,3,0,0,0,17,21,4,8,0,0,30,17,6,6,0,0,26,21,7,4,0,0,32,28,4,12,0,0,42,17,10,7,0,0,28,11,7,8,0,0,24,5,0,3,0,0,11,16,11,3,0,0,30,9,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,191,46,62,0,4,303,0,0,0,3,0,6,17,0,4,0,0,20,32,0,0,0,0,33,27,0,3,0,0,34,41,0,3,0,0,47,58,3,9,0,0,71,59,0,13,0,0,75,66,0,12,0,0,84,72,0,6,0,0,84,41,4,0,0,0,41,33,5,4,0,0,41,20,3,3,0,0,26,27,0,0,0,0,31,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,493,29
507041184,3,0,0,5,0,3,25,0,0,0,0,20,7,0,3,0,0,15,8,0,6,0,0,16,3,0,3,0,0,11,11,3,3,0,0,19,8,4,6,0,0,21,12,0,11,0,0,21,13,3,6,0,0,32,19,6,9,0,0,21,9,4,3,0,0,20,15,7,3,0,0,26,6,7,8,0,0,22,4,3,0,0,0,7,3,14,4,0,0,24,0,0,0,0,0,0,147,58,60,14,4,289,0,0,0,0,0,0,19,0,6,5,0,31,20,0,7,0,0,32,24,0,10,0,0,30,27,0,4,0,0,34,27,0,6,0,0,43,31,0,6,0,0,37,43,0,4,0,0,47,42,6,12,0,0,54,21,0,0,0,0,27,14,3,3,0,0,23,9,3,0,0,0,18,15,7,4,0,0,27,3,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,7,298,24
507051186,0,0,0,0,0,0,16,0,0,0,0,19,16,0,0,0,0,17,10,0,5,0,0,12,5,0,3,0,0,7,16,0,5,0,0,22,22,0,0,0,0,28,35,4,4,0,0,42,42,0,9,0,0,51,31,4,3,0,0,34,43,0,3,0,0,47,49,0,0,0,0,54,103,0,5,0,0,110,18,0,3,0,0,24,59,0,0,0,0,61,3,0,0,0,0,8,466,16,38,4,5,526,5,0,0,3,0,12,20,0,0,3,0,26,35,0,5,0,0,37,36,0,10,0,0,48,52,0,9,0,0,64,110,0,6,0,0,116,167,0,5,0,0,172,201,4,4,0,0,207,275,0,4,0,0,286,210,0,0,0,0,216,217,3,0,0,0,222,140,0,0,0,0,144,183,4,3,0,0,191,18,0,0,0,0,20,32,0,0,0,0,35,4,0,0,0,0,4,1705,14
507051187,0,0,0,4,0,4,56,0,0,0,0,54,48,0,3,0,0,54,31,3,0,0,3,37,33,0,7,5,0,41,63,7,4,0,0,79,78,3,15,0,0,90,121,13,20,0,0,149,159,14,27,0,0,199,87,14,15,0,0,123,75,19,13,3,0,116,61,17,20,0,0,95,72,21,13,0,5,111,13,10,4,0,0,24,15,17,8,0,0,40,12,0,0,0,0,14,922,150,158,11,8,1252,10,0,0,11,0,21,98,0,14,0,0,115,102,0,14,6,0,118,83,5,15,0,0,102,108,0,15,4,0,124,196,6,15,0,0,221,213,3,10,0,0,236,230,7,21,0,0,255,187,6,19,3,0,217,87,7,9,0,0,108,67,12,7,0,0,88,62,4,0,6,0,69,70,10,3,0,0,83,5,0,0,0,0,9,9,3,0,0,0,13,17,0,0,0,0,16,1537,66
507051188,20,0,4,11,0,34,158,0,0,0,0,161,140,0,10,0,0,158,137,5,14,9,0,164,153,4,22,6,4,182,240,14,21,6,6,279,337,16,30,0,5,391,581,29,37,3,8,654,930,48,50,3,9,1035,981,38,34,0,4,1060,969,52,39,0,3,1062,819,38,23,0,5,883,1648,66,35,4,0,1764,334,26,7,0,0,367,303,44,21,6,0,367,75,8,6,0,9,98,7818,391,360,48,45,8665,38,0,5,8,0,53,310,0,7,3,0,325,327,4,20,6,0,353,311,12,19,5,0,346,403,3,21,6,0,430,613,8,22,8,5,662,751,18,34,5,6,813,796,16,34,0,0,848,928,27,22,7,3,990,699,15,23,3,0,732,615,26,14,0,0,657,369,18,8,3,0,394,409,31,15,0,0,460,53,12,6,0,0,69,42,16,11,0,0,64,42,0,3,0,3,51,6712,200
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
507051190,4,0,0,0,0,5,18,0,0,0,0,20,11,0,0,0,0,16,7,0,6,0,0,17,17,0,10,0,0,25,20,5,10,3,0,38,27,10,14,3,0,49,38,3,10,0,0,54,32,11,24,0,0,72,24,8,5,0,0,37,28,0,12,4,0,41,21,5,6,0,0,37,45,6,11,0,0,56,9,3,0,0,0,9,11,6,0,0,0,17,4,3,0,0,3,6,310,66,112,18,8,510,6,0,3,0,0,9,26,3,3,0,0,34,31,0,10,0,0,46,60,0,17,3,0,79,72,3,14,0,0,97,110,0,21,3,3,140,132,9,17,0,0,161,156,7,23,0,0,185,134,0,9,0,0,148,58,0,8,0,0,69,55,4,7,0,0,72,36,0,3,4,0,45,53,6,5,0,0,68,9,3,0,0,0,8,0,0,0,0,0,5,5,0,5,0,0,6,954,49
507051191,0,0,0,0,0,6,69,0,4,0,0,73,43,0,6,0,0,48,19,0,6,0,0,30,26,0,0,0,0,33,44,5,8,0,0,58,43,0,13,0,0,64,58,17,18,0,0,87,45,8,22,0,0,77,47,9,22,0,0,77,40,23,16,0,0,82,23,15,18,0,0,57,79,12,19,5,4,117,10,6,0,0,0,20,18,10,8,0,0,35,13,0,0,0,0,15,570,107,171,9,10,870,9,0,5,8,0,18,113,3,11,4,0,135,99,0,20,5,0,128,75,3,15,3,0,103,95,0,22,7,0,123,151,4,22,0,0,183,166,3,19,3,0,199,186,11,12,3,0,204,110,10,19,0,0,140,108,6,19,0,0,131,59,11,11,0,0,81,44,0,10,0,0,60,95,15,5,0,0,118,3,0,3,0,0,10,8,3,4,0,0,16,4,0,0,0,0,13,1326,85
507051192,4,0,0,0,0,6,19,0,0,0,0,21,14,0,0,0,0,20,17,0,9,0,0,23,15,0,0,0,0,17,18,0,6,0,0,31,24,3,8,0,0,38,27,4,18,0,0,46,31,9,14,0,0,51,20,5,8,0,0,31,29,3,14,0,0,43,25,3,6,0,0,34,36,4,4,0,0,50,6,0,4,0,0,10,10,5,0,0,0,19,3,0,0,0,0,4,289,38,91,0,0,422,4,0,3,6,0,9,40,0,7,5,0,46,49,0,7,4,0,63,48,0,7,5,0,59,65,4,11,0,0,81,112,4,19,0,0,135,130,0,14,0,0,147,123,7,13,0,0,142,87,4,6,0,0,100,63,0,3,0,0,66,34,0,4,0,0,39,36,0,4,0,0,43,52,4,3,0,0,57,3,0,0,0,0,6,3,0,0,0,0,4,9,0,0,0,0,9,845,30
507051193,3,0,0,0,0,9,67,0,4,0,0,72,36,0,3,0,0,42,27,0,5,0,0,28,39,0,4,0,0,50,35,0,9,0,0,43,49,3,3,0,0,62,38,0,9,0,0,50,40,3,12,0,0,57,33,3,12,0,0,46,29,0,4,0,0,39,34,11,3,0,0,49,38,0,4,0,0,44,8,0,0,0,0,10,7,5,6,0,0,21,8,0,0,0,3,4,496,38,81,6,5,627,7,0,3,12,0,20,99,0,5,0,0,108,107,0,3,0,0,113,98,0,10,0,0,106,125,0,8,0,0,133,161,0,16,0,0,179,163,6,10,0,0,180,156,5,9,0,0,169,137,0,9,0,0,146,78,3,4,0,0,81,69,0,0,0,0,70,48,0,0,0,0,48,81,0,0,0,0,84,0,0,0,0,0,0,0,0,4,0,0,3,13,0,0,0,0,12,1350,20
507051312,3,0,0,8,0,15,143,0,0,0,0,142,106,0,5,0,0,105,75,3,3,0,0,83,52,6,0,0,0,59,80,0,4,6,0,85,68,10,4,0,0,87,79,5,12,0,0,98,79,5,16,0,0,100,61,12,10,4,0,79,45,5,8,0,4,62,24,3,0,0,0,38,34,7,7,0,0,50,9,3,5,0,0,14,10,8,7,0,0,20,12,0,0,0,5,14,871,77,89,20,7,1067,13,0,0,10,0,23,170,0,11,5,0,186,172,0,27,0,0,205,114,3,7,0,0,128,133,5,12,0,0,148,221,3,15,0,3,245,251,0,13,0,0,267,239,7,12,3,0,261,162,4,17,0,0,187,79,6,3,4,4,96,59,0,4,0,0,67,34,0,0,0,0,39,41,5,0,0,0,51,8,3,0,0,0,11,7,0,0,0,0,5,20,0,4,0,3,27,1729,42
507051313,0,3,3,0,0,6,24,0,0,0,0,23,14,0,0,0,0,13,18,5,10,0,0,32,13,0,5,0,0,21,24,4,14,0,0,43,21,10,10,0,0,36,52,8,19,0,0,86,67,19,25,4,0,107,56,13,15,0,0,84,59,8,13,0,0,83,49,10,8,0,0,63,76,16,25,0,0,119,12,4,4,0,0,23,14,10,3,0,0,25,6,0,4,0,3,9,496,105,157,7,3,769,5,0,3,8,0,20,38,0,20,0,0,61,45,0,23,0,0,71,66,3,16,3,0,82,75,5,14,5,0,92,129,8,34,0,0,168,158,3,29,4,0,192,183,6,20,0,0,220,168,9,17,0,0,184,117,5,11,0,0,132,115,7,11,0,0,131,101,3,8,0,0,113,122,4,9,0,0,130,8,0,5,0,0,9,11,7,7,0,0,17,5,0,0,0,0,13,1331,57
507051314,0,0,0,0,0,4,8,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,9,0,0,0,0,0,7,15,0,0,0,0,23,13,0,0,0,0,10,16,3,4,0,0,20,16,3,4,0,0,24,15,3,0,0,0,23,9,0,3,0,0,14,7,0,0,0,0,14,7,5,0,0,0,9,4,0,0,0,0,0,0,5,0,0,0,11,5,0,0,0,0,6,122,26,26,3,0,185,0,0,0,0,0,3,8,0,0,3,0,10,15,0,4,0,0,14,13,0,0,0,0,19,16,0,7,0,0,25,32,4,9,0,0,42,34,3,7,0,0,44,29,3,4,0,0,34,15,6,9,0,0,28,9,0,0,0,0,10,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,15
509011225,17,0,0,10,0,21,168,3,9,3,0,176,110,4,18,3,0,135,97,0,8,3,0,115,114,0,12,6,7,138,244,15,18,7,4,283,310,14,34,0,8,367,430,20,42,4,3,499,584,31,52,0,3,676,383,31,58,3,3,479,327,36,38,6,0,404,227,28,32,0,0,284,407,55,31,0,0,499,62,14,13,0,0,92,78,62,38,0,0,183,32,0,0,0,4,42,3602,323,401,46,41,4416,20,0,0,13,0,33,254,0,8,5,0,269,235,0,13,6,4,260,244,4,17,7,4,278,346,9,27,9,4,389,626,14,31,6,3,687,740,21,39,4,3,803,814,13,42,0,0,872,828,18,41,5,6,893,528,21,36,5,3,592,417,23,34,0,6,478,255,13,12,0,0,282,314,24,26,4,0,371,31,6,7,0,0,41,40,19,17,3,0,75,29,0,7,0,0,39,5726,167
509011226,0,0,0,7,0,9,6,0,0,5,0,14,5,0,9,9,0,17,5,0,9,4,0,29,14,0,12,4,4,41,21,3,17,6,0,54,29,4,16,9,0,63,40,0,23,8,4,76,59,3,22,4,4,99,44,5,11,0,0,65,44,3,9,7,0,64,21,10,13,5,0,44,49,13,14,6,0,84,10,3,0,0,0,11,5,7,18,3,0,26,4,0,0,3,0,10,372,54,171,82,17,693,0,0,4,8,0,18,11,0,3,12,0,32,16,0,10,6,0,25,18,0,8,0,0,27,16,0,14,3,0,35,27,0,8,10,0,47,24,4,11,5,4,48,45,3,9,0,3,63,35,3,7,3,0,53,24,0,3,0,0,30,21,6,4,3,0,33,11,4,0,3,0,24,29,3,3,3,0,38,0,0,0,0,0,4,3,6,4,0,0,10,3,0,0,0,4,8,287,30
509011227,0,0,0,0,0,0,13,0,0,0,0,14,4,0,0,0,0,5,3,0,7,0,0,8,0,0,4,0,0,8,13,0,5,0,0,18,16,0,7,0,0,21,24,0,6,0,0,38,42,4,5,0,0,60,19,3,10,0,0,38,19,0,10,0,0,32,13,0,3,0,0,23,14,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,190,23,67,7,0,285,0,0,0,0,0,0,12,0,0,0,0,18,15,0,0,0,0,22,5,0,4,3,0,13,17,0,9,0,0,23,27,0,4,0,0,33,27,4,7,0,0,36,31,0,3,0,0,44,23,0,8,0,0,27,10,0,9,0,0,22,8,0,0,0,0,7,9,0,0,0,0,13,8,0,0,0,0,13,4,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,210,13
509011228,3,0,3,12,0,20,29,0,8,0,0,41,27,0,3,3,0,39,18,0,10,4,0,27,30,0,18,8,4,55,38,3,17,5,3,71,59,4,31,4,0,98,59,5,26,8,0,95,93,11,25,8,0,133,58,10,24,0,4,100,44,12,20,0,0,76,36,8,22,0,0,67,44,15,14,0,0,70,4,8,8,4,0,24,5,3,11,5,0,28,7,3,0,0,0,14,550,89,237,57,21,960,0,0,0,18,0,20,43,0,8,5,0,50,40,0,17,9,0,59,46,3,14,5,0,73,43,0,13,5,0,64,92,9,22,12,0,126,126,8,15,9,0,152,111,5,19,3,3,139,95,4,22,3,0,125,47,11,14,5,0,81,44,8,10,0,0,66,22,9,7,0,0,41,27,10,6,5,0,46,3,0,0,0,0,9,0,5,5,0,0,14,7,3,0,0,0,11,748,70
509011229,0,3,5,17,0,27,0,0,0,3,0,7,4,0,5,3,0,9,4,0,0,3,0,11,14,4,0,0,0,20,16,4,13,7,4,39,25,9,7,7,0,50,39,4,13,4,4,71,83,18,26,4,3,137,86,9,22,6,0,119,61,17,21,3,4,116,42,13,8,3,0,72,64,23,12,0,0,109,7,10,8,3,3,36,6,12,9,0,0,34,5,0,0,5,4,20,458,132,154,84,27,854,0,0,0,19,0,19,14,0,0,3,0,15,20,0,3,5,0,32,20,0,0,0,0,24,30,0,3,3,0,34,34,3,13,3,0,56,44,5,10,3,0,62,45,0,11,3,0,61,69,13,7,3,0,92,33,7,3,4,0,47,39,4,4,0,5,59,11,4,5,5,0,23,18,16,3,5,0,37,3,5,4,0,0,20,4,5,4,0,0,14,4,0,0,3,0,6,384,65
