POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
505021093,89,165,141,50,109,40,19,62,3,685,88,206,122,22,64,34,11,23,3,582,69,113,78,14,40,21,7,16,8,351,169,213,90,7,43,41,8,12,7,589,53,62,11,0,23,5,3,0,0,159,119,89,16,0,15,20,5,9,3,274,9,10,6,0,9,4,3,0,7,43,790,1281,983,461,804,460,229,727,58,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,8,0,0,4,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0
505021094,17,35,15,12,8,17,0,6,0,113,19,19,21,7,9,7,0,7,0,92,10,16,11,0,6,0,0,3,0,51,24,56,12,0,6,14,4,4,0,128,14,14,0,3,5,3,0,0,0,39,20,33,0,0,12,22,0,0,3,93,0,0,0,0,0,0,0,0,0,8,174,292,176,272,137,164,8,112,14,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021095,18,43,25,24,15,4,5,0,0,138,19,48,15,10,7,3,3,5,0,109,21,43,17,7,4,0,0,0,0,90,34,74,11,9,4,3,0,6,0,130,3,13,0,0,0,0,0,0,0,26,10,21,0,0,5,5,0,0,0,38,0,0,0,0,0,0,0,0,0,6,191,376,215,302,144,128,48,161,17,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021096,27,61,27,23,21,16,0,8,3,192,36,78,26,16,19,9,0,4,0,188,26,87,12,11,10,4,0,6,0,153,51,229,14,3,16,3,0,4,8,331,20,30,0,0,4,0,0,5,3,60,43,76,5,0,4,4,0,0,5,140,3,3,0,5,0,6,0,0,0,17,312,840,261,471,236,269,27,170,31,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021097,36,92,38,82,42,11,0,15,3,317,38,72,27,55,28,8,3,9,3,238,20,68,12,19,11,7,0,0,0,142,48,103,25,12,12,7,5,6,0,219,18,26,3,4,4,0,0,0,0,54,23,50,0,0,3,3,0,0,3,86,0,4,0,6,0,0,0,0,6,23,286,665,303,884,309,294,53,244,28,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
505021301,44,92,35,53,38,18,13,8,0,284,35,61,20,22,10,14,3,0,4,175,15,47,11,0,8,7,3,0,0,85,42,71,14,9,12,10,0,0,0,155,8,13,3,0,8,8,0,3,0,43,12,37,0,3,3,4,0,0,0,64,6,0,0,7,0,5,0,0,5,26,304,547,260,546,284,715,80,326,36,3102,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021302,11,30,33,10,10,8,0,15,4,118,15,30,25,4,3,3,0,9,0,91,4,29,9,0,6,0,0,5,0,57,13,55,8,4,7,3,0,7,0,98,9,10,3,0,4,0,0,0,0,21,4,18,5,0,0,0,0,0,0,38,0,3,4,0,0,9,0,0,0,12,123,315,227,194,137,253,51,143,13,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031098,11,18,25,18,19,9,0,3,0,105,4,22,9,5,4,3,5,6,0,59,7,37,9,0,0,0,0,0,0,61,15,54,9,0,3,0,0,0,0,86,4,15,3,0,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,105,216,168,157,97,211,82,147,14,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031099,43,50,51,33,20,20,13,20,0,251,32,68,30,24,11,6,10,14,6,180,15,65,18,7,4,0,9,3,3,136,14,74,34,10,4,0,9,8,3,148,10,7,4,0,0,0,0,3,0,33,10,23,4,0,3,0,9,0,0,51,0,4,3,4,0,4,0,5,0,27,253,466,368,652,216,587,148,411,23,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
505031100,29,34,74,22,27,13,65,30,9,302,29,36,70,4,24,15,66,31,4,292,35,46,54,6,8,8,38,9,0,200,60,47,82,6,10,7,17,9,5,245,19,8,14,0,0,3,5,0,0,52,27,12,3,0,0,4,4,0,0,50,0,0,9,3,8,3,0,3,3,33,330,331,596,384,274,438,378,501,41,3278,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031101,35,26,45,24,19,24,6,13,9,211,35,27,34,14,23,18,3,16,0,182,22,21,21,6,8,11,8,7,0,101,45,40,17,3,16,14,6,9,0,148,11,4,3,3,0,4,0,0,0,26,8,26,4,0,0,3,0,0,0,45,5,0,6,0,3,10,0,4,0,32,349,273,415,484,291,840,130,412,27,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031102,14,23,18,18,8,3,0,9,0,95,8,30,8,11,4,0,0,7,0,70,5,21,0,8,7,0,0,0,0,37,10,25,0,0,4,0,0,3,0,52,0,3,0,0,3,0,0,0,0,8,4,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,6,106,196,136,211,78,179,36,151,10,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031104,5,23,9,26,7,0,8,9,3,83,4,18,13,13,0,0,3,0,0,44,0,10,7,11,3,0,5,6,0,35,7,9,0,0,3,0,0,3,0,34,0,6,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,9,38,120,93,335,88,41,45,88,5,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031105,44,53,68,30,29,3,6,21,3,262,19,84,54,10,21,4,0,11,0,219,32,64,21,4,12,9,9,7,0,148,27,144,44,8,12,7,6,8,0,258,13,21,8,0,0,0,0,0,3,49,25,45,6,0,0,5,0,6,0,88,6,10,3,6,9,0,0,4,4,44,300,603,498,525,312,275,84,339,23,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031106,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,4,0,0,9,0,4,7,0,0,0,5,3,0,12,5,5,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,22,3,0,0,21,11,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,20,23,23,13,6,6,5,0,0,106,14,28,22,3,5,4,4,4,0,93,16,18,27,0,0,0,3,11,0,74,29,55,22,6,8,5,4,6,0,126,0,0,0,0,0,0,0,0,0,10,9,3,0,0,0,0,0,0,0,15,6,3,4,0,3,0,0,0,0,10,200,223,296,147,119,111,76,201,14,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031255,14,37,38,14,14,3,7,10,0,139,6,39,30,9,8,6,7,11,4,112,10,41,13,11,3,6,11,7,0,95,21,54,23,7,8,4,7,7,0,122,3,13,3,0,0,0,0,0,0,25,8,20,0,0,0,0,3,0,0,34,0,5,4,8,4,0,0,0,0,22,134,305,269,347,114,129,68,166,9,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,22,0,19,0,3,9,7,17,0,82,14,0,11,0,5,0,4,4,0,51,11,3,8,0,0,0,4,0,0,28,21,10,6,0,5,0,8,3,0,43,4,0,8,0,0,0,0,0,0,18,16,0,0,0,4,0,0,0,0,26,8,0,0,0,3,0,0,0,0,10,212,32,117,43,71,26,61,314,16,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505031257,6,11,10,0,3,4,0,6,0,32,5,8,0,0,4,3,0,0,0,23,0,8,3,0,0,0,0,0,0,24,0,3,0,0,0,3,7,0,0,20,0,4,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,39,60,74,55,49,49,16,38,4,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,13,28,27,20,8,8,10,11,0,120,12,31,27,3,8,3,0,7,0,95,3,22,16,0,4,0,10,4,0,64,17,24,9,9,0,5,9,6,0,71,6,6,0,0,0,0,0,0,0,13,0,14,3,0,0,4,0,0,0,20,0,0,4,0,0,0,0,0,0,13,124,196,242,302,105,174,64,177,17,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031303,36,22,63,9,43,18,43,25,4,263,53,25,69,10,31,11,23,11,7,234,34,45,47,0,12,0,27,9,3,173,79,46,49,0,21,3,17,16,0,229,25,4,7,5,0,0,3,6,3,49,39,19,10,0,3,3,4,0,0,82,0,0,3,0,0,4,0,4,0,24,413,271,533,191,323,204,319,330,26,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031304,8,18,16,10,13,3,0,12,0,69,15,17,18,6,5,6,4,0,3,86,5,17,13,3,6,0,0,6,0,53,14,16,7,4,4,0,0,5,0,55,0,8,0,0,4,0,0,0,0,23,8,17,3,0,0,0,0,0,0,33,0,0,4,0,0,0,0,0,0,6,83,159,170,150,120,82,38,118,7,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031305,310,202,749,69,359,115,259,192,29,2283,345,212,632,43,231,118,192,130,22,1933,310,156,419,20,105,83,114,86,15,1310,615,309,434,24,117,121,126,88,15,1842,183,63,87,3,25,19,25,5,8,430,359,83,59,0,35,37,16,6,6,604,17,8,47,10,13,11,10,24,21,158,2820,1562,4902,963,2667,1454,2170,2197,212,18939,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,3,4,3,11,0,0,0,0,0,0,3,9,9,21,0,0,7,5,0,0,3,7,10,31,0,0,0,0,0,0,6,0,6,14,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3
505031306,35,48,37,23,27,21,6,22,4,226,34,62,32,20,19,5,12,13,0,199,26,53,22,8,14,0,3,3,3,127,27,75,19,4,11,0,3,5,0,142,13,7,6,0,3,0,0,0,0,29,11,35,0,0,0,0,3,0,0,57,6,4,7,7,0,3,0,4,5,31,312,447,429,769,291,419,103,434,33,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
506011110,71,85,95,53,26,26,25,20,3,404,62,89,68,25,24,13,17,10,3,313,19,64,31,14,11,5,10,9,0,175,53,88,29,8,13,0,6,6,3,207,18,14,3,0,3,0,0,0,0,41,15,37,0,0,6,6,4,0,0,66,5,0,4,4,0,5,0,3,0,29,462,635,762,838,410,1041,212,578,37,4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,0,5,9,0,5,3,0,0,0,0,0,3,5,0,4,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,5,16,11,14,4,0,26,4,0,92,3,21,4,6,4,0,14,4,0,55,0,21,0,0,5,0,11,0,0,45,3,40,3,0,3,0,0,0,0,53,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,7,0,3,0,0,0,0,0,12,41,150,77,120,47,41,110,60,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
