POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
501021015,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,13,0,0,0,6,0,6,0,0,0,17,0,9,5,7,4,8,0,10,0,42,0,7,0,10,0,7,0,0,0,35,9,22,8,11,3,15,0,10,0,65,4,30,3,7,8,5,0,6,0,66,4,51,3,0,6,0,0,5,0,77,5,43,9,4,8,0,0,3,0,74,11,55,3,0,8,0,3,0,0,87,31,93,5,3,3,0,10,0,0,152,11,8,3,0,0,0,0,0,0,27,26,6,0,0,5,0,0,0,0,38,0,5,0,0,0,0,0,0,3,9,112,338,45,56,46,44,17,39,3,701,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,3,0,4,0,0,0,4,0,6,3,3,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,5,0,6,0,0,0,0,0,16,0,7,0,0,3,0,0,0,0,16,3,9,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,16,11,51,3,0,3,0,5,0,0,83,3,25,3,0,0,0,0,0,0,31,25,20,5,0,4,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,56,146,16,14,18,0,13,10,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
501021251,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,11,0,5,0,0,3,0,0,0,0,15,0,7,0,0,0,0,0,0,0,10,0,4,0,5,5,0,0,4,0,17,0,17,0,10,3,0,0,0,0,32,0,28,0,4,0,0,0,4,0,40,10,25,0,0,0,0,0,0,0,39,0,41,0,0,0,0,0,3,0,46,0,40,0,0,0,0,0,0,0,43,8,56,0,0,0,0,0,0,0,65,0,4,0,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,30,236,6,25,21,3,6,14,3,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,13,0,6,0,4,0,0,0,0,0,13,5,12,0,0,0,0,0,0,0,22,0,12,0,0,0,0,0,0,0,16,4,39,0,0,0,0,0,0,0,50,3,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,102,4,7,9,0,3,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
501021253,3,0,0,0,0,0,0,0,0,5,0,5,0,6,4,0,0,0,0,12,3,9,0,3,5,5,0,0,0,27,0,10,3,5,4,0,0,5,0,36,0,23,0,18,5,3,0,4,0,53,0,40,6,15,23,10,0,3,4,106,9,61,7,27,24,14,4,4,0,150,16,122,13,33,31,6,0,4,0,235,16,165,16,39,38,12,0,3,0,283,27,200,15,42,40,8,3,0,0,343,26,246,8,11,27,9,0,6,0,338,34,211,9,22,26,0,0,0,0,309,123,339,12,37,43,6,0,0,0,561,35,40,0,3,6,0,0,0,0,90,37,144,0,0,8,3,0,0,0,193,0,5,0,0,0,0,0,0,0,4,343,1618,103,265,279,77,20,35,18,2746,0,0,0,0,0,0,0,0,0,7,0,4,0,10,0,3,0,0,0,16,0,3,3,6,0,0,0,0,0,20
501021254,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,11,0,17,0,4,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,21,3,25,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,111,9,13,6,4,0,4,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,14,0,0,0,0,0,0,0,0,12,3,5,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,10,8,5,0,4,0,0,0,0,0,15,3,9,0,4,3,0,0,0,0,22,4,4,0,5,4,0,0,3,0,23,7,11,0,5,4,5,0,0,0,35,8,13,0,3,6,6,0,3,4,47,20,18,5,4,4,0,5,0,0,57,6,31,4,0,6,0,0,0,0,48,10,28,0,0,4,0,0,0,0,55,8,28,0,0,0,0,6,0,0,50,26,59,3,4,5,0,0,0,0,89,5,10,0,0,4,0,0,0,0,17,16,13,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,150,249,25,32,32,13,11,12,5,521,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,9,4,0,0,0,0,0,0,0,0,13
501031018,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,3,0,4,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,9,3,0,0,0,0,0,0,0,11,7,5,3,0,0,3,0,0,0,22,6,10,0,6,0,0,0,7,0,26,8,16,0,4,6,0,0,9,0,44,5,13,3,3,3,0,0,7,0,34,13,10,0,0,4,0,0,0,0,30,5,14,0,0,0,0,0,0,0,23,5,23,0,0,0,0,0,0,0,34,14,28,4,0,0,0,6,0,0,48,6,3,0,0,0,0,0,0,0,9,10,14,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,7,92,139,10,23,24,8,4,28,9,335,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,4,0,0,0,0,4,0,0,0,11
501031019,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,0,0,0,0,21,0,5,0,0,6,0,0,0,0,18,0,14,3,4,3,0,0,9,0,30,4,17,0,8,0,3,0,6,0,39,0,26,0,4,3,3,0,0,0,52,12,43,0,0,3,0,0,4,0,59,7,37,0,4,0,0,0,0,0,52,3,30,0,0,0,0,0,0,0,39,28,62,0,0,0,0,0,0,0,94,4,3,0,0,0,0,0,0,0,8,4,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,70,262,14,22,20,8,7,29,0,439,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031020,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,7,3,0,6,0,0,0,4,0,18,7,4,0,0,4,0,0,9,0,24,0,6,0,0,0,0,0,0,0,17,3,3,0,4,0,0,0,8,0,20,8,0,0,3,3,4,0,9,0,33,11,12,0,6,3,0,0,8,0,46,11,12,0,0,6,0,0,7,0,40,6,19,0,0,4,0,0,0,0,40,12,8,0,6,0,0,0,0,0,25,4,12,0,0,0,0,0,0,0,22,13,25,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,121,127,7,24,27,9,7,34,4,355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7
502011021,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,9,0,4,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,12,3,17,0,0,0,0,0,0,0,15,6,13,0,0,0,0,0,0,0,20,0,7,0,5,0,0,0,0,0,17,11,15,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,22,102,3,13,11,3,0,4,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
502011022,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,5,0,0,0,0,0,3,0,12,7,5,0,3,0,4,0,3,0,22,0,4,0,5,0,3,0,0,0,15,0,11,0,9,0,4,0,0,0,27,8,13,4,6,4,0,0,0,0,39,3,14,0,5,0,5,0,0,0,27,0,21,0,0,0,0,0,0,0,25,6,10,0,0,0,0,0,0,0,23,8,24,0,0,0,0,0,0,0,39,5,5,0,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,45,127,13,37,22,19,0,7,5,267,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7
502011023,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,11,0,0,5,0,0,20,0,7,0,0,0,4,0,0,0,16,3,15,0,0,0,0,0,3,0,33,0,17,0,13,4,3,0,3,0,37,0,40,6,8,5,5,5,3,0,75,9,60,5,11,5,4,3,5,0,94,3,115,3,14,14,0,3,4,0,154,5,116,5,3,6,0,3,0,0,140,6,152,7,0,3,5,0,0,0,174,9,114,0,3,0,0,0,0,0,128,35,157,0,0,5,0,0,0,4,203,3,25,0,0,0,0,0,0,0,27,4,81,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,80,911,29,67,42,18,16,24,4,1195,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11
502011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,0,5,0,0,0,0,0,15,3,9,0,3,0,0,0,4,0,22,0,13,0,0,0,0,0,0,0,20,0,15,0,9,0,5,0,0,0,34,0,19,0,6,3,5,0,0,0,44,3,31,0,11,4,4,0,0,0,51,5,34,5,9,3,4,0,4,0,61,9,36,0,6,0,0,0,0,0,50,5,56,0,0,0,0,0,0,0,68,5,48,0,4,0,0,0,0,0,57,22,108,0,0,5,0,0,0,4,140,5,13,0,0,0,0,0,0,0,19,4,39,0,0,0,0,0,0,0,43,0,0,0,4,0,0,0,0,0,4,55,424,17,58,36,31,6,12,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,7,0,0,0,8,3,6,0,0,0,11
502011025,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,6,0,0,0,18,5,3,0,9,6,12,0,3,0,42,4,8,0,18,7,8,0,0,0,48,0,12,0,20,6,11,0,4,0,54,7,11,5,27,11,6,0,16,0,82,12,37,7,24,14,17,3,11,0,131,12,78,6,34,17,7,5,9,0,181,27,100,15,25,28,7,0,0,4,211,25,120,5,18,17,3,0,5,0,195,15,133,8,18,20,6,3,3,0,211,22,116,3,13,6,0,0,0,0,166,43,163,5,26,14,4,9,0,5,263,15,27,0,3,0,0,0,0,0,52,25,55,0,0,0,0,0,0,0,85,0,3,0,0,0,5,0,0,0,15,217,877,63,245,148,107,30,52,10,1756,5,0,0,0,0,0,0,0,0,11,0,0,0,8,10,0,0,0,0,20,3,0,0,17,3,10,3,4,0,35
502011026,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,3,0,0,6,0,0,0,0,9,0,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,7,19,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,64,5,4,11,8,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,13,0,4,0,3,4,3,0,5,0,19,0,9,3,9,3,4,0,0,0,22,3,15,6,7,0,0,0,3,0,38,0,19,0,13,5,5,0,5,0,52,6,32,3,18,10,5,0,4,0,78,8,44,5,6,3,5,6,6,0,82,3,63,8,10,5,0,0,0,0,89,5,88,6,0,0,0,0,0,0,96,3,77,0,0,0,0,0,0,0,82,20,132,0,3,0,0,0,0,0,157,4,6,0,0,0,0,0,0,0,19,9,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,73,506,26,81,34,21,8,25,0,776,0,4,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,8,0,0,0,11,0,3,0,3,0,23
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,7,5,4,3,0,0,3,0,17,0,9,0,12,3,3,0,3,0,24,0,14,0,13,4,0,0,0,0,25,0,36,0,9,6,0,0,0,0,51,0,23,0,4,0,0,0,0,0,35,0,57,0,4,0,0,0,0,0,61,3,41,0,5,0,0,0,0,0,53,13,91,0,0,0,0,0,0,3,115,3,4,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,289,3,64,15,4,5,6,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
502011029,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,5,0,0,0,4,0,0,0,15,0,7,0,0,3,0,0,0,0,7,0,5,0,0,0,0,0,3,0,9,6,8,3,3,0,0,0,6,0,29,3,12,0,6,3,0,0,0,0,28,0,12,4,4,11,7,0,6,0,34,8,19,6,6,3,0,0,7,0,45,8,41,4,3,3,0,0,10,0,68,10,58,3,0,10,0,3,0,0,81,9,47,4,4,4,0,0,0,0,74,35,128,15,9,6,0,8,0,0,195,20,41,10,0,3,0,0,0,0,69,51,39,0,0,4,0,0,0,0,98,0,0,0,0,0,0,0,0,0,7,154,416,59,30,55,20,19,29,3,778,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,8,0,0,0,0,0,0,0,15,0,4,0,5,4,0,0,0,0,13,3,12,0,7,3,3,0,0,0,33,6,8,4,18,3,6,0,0,0,41,7,19,0,6,9,6,0,0,0,38,6,20,0,12,3,3,0,3,3,48,14,27,9,9,3,0,0,4,0,57,11,23,0,0,6,0,0,0,0,46,5,27,0,3,11,0,0,0,0,51,12,21,0,0,3,0,0,0,0,33,19,45,3,0,4,0,0,0,3,72,15,16,0,0,3,0,0,0,0,35,34,39,0,5,6,3,0,0,3,89,4,0,0,0,0,0,0,0,0,3,115,271,20,64,68,22,0,12,14,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
503011031,9,5,0,0,0,0,0,4,0,14,0,0,0,4,0,10,0,0,0,21,3,14,4,15,3,28,0,7,0,76,3,12,4,17,11,28,0,6,0,93,9,22,3,25,10,29,3,14,0,109,12,58,8,32,19,41,7,12,0,187,12,50,8,40,13,38,3,16,0,184,22,87,9,35,15,38,4,17,0,231,37,131,12,27,26,30,8,10,0,292,44,152,14,26,21,14,0,4,3,275,24,155,5,15,20,11,0,0,0,242,25,132,0,3,9,5,0,0,0,176,73,316,9,6,18,7,0,5,0,428,31,67,0,3,3,0,0,0,0,113,74,135,0,3,15,13,0,0,7,250,0,9,0,0,0,0,0,0,3,12,373,1353,89,256,191,301,32,86,17,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,3,8,0,7,0,5,0,27
503011032,3,0,0,0,0,0,0,0,0,3,0,5,0,3,3,0,0,0,0,11,6,5,0,9,0,7,0,0,0,29,0,5,0,10,6,3,0,7,0,29,4,5,5,10,3,3,0,5,0,38,6,13,0,22,10,15,0,8,0,70,9,17,3,16,10,12,0,3,0,73,3,26,9,15,10,12,0,7,0,87,24,58,11,15,15,3,0,3,7,133,21,47,7,5,15,3,0,0,0,98,28,55,3,8,6,4,0,0,0,101,10,40,0,11,3,3,0,0,5,78,43,65,4,3,8,4,0,0,0,136,19,24,0,0,0,8,0,0,0,59,65,101,0,5,13,11,0,0,10,208,0,3,0,0,0,0,0,0,0,7,249,480,45,125,110,89,3,32,27,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,4
503011033,0,3,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,10,0,4,0,3,3,5,0,4,4,27,0,7,0,0,4,3,0,8,0,28,0,3,0,11,8,6,0,0,0,36,5,24,0,5,7,6,0,8,0,59,3,13,7,13,9,7,0,4,0,47,8,21,3,9,8,9,0,5,3,58,7,35,5,12,9,0,0,3,3,75,5,29,6,7,9,0,0,3,4,65,9,42,3,0,5,4,0,0,0,66,4,36,0,3,3,0,0,0,0,51,26,74,4,3,3,4,0,0,0,113,7,16,0,0,0,0,0,0,0,24,27,58,0,0,0,3,0,0,0,88,0,6,0,0,0,0,0,0,0,6,105,379,29,81,70,47,3,33,18,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,5,0,0,0,11
503011034,0,0,0,0,4,0,0,0,0,3,0,9,0,4,0,0,0,0,0,15,0,12,3,11,3,3,0,5,0,42,0,30,0,15,4,5,0,4,0,58,0,20,0,14,5,7,0,9,0,63,5,24,4,30,8,3,0,10,0,85,13,32,0,36,10,5,0,10,5,110,12,57,8,33,20,6,0,5,3,142,15,101,12,55,24,7,0,0,0,226,11,103,8,23,7,5,0,0,0,162,14,133,3,9,13,3,0,0,0,181,10,114,0,3,6,0,0,0,0,141,59,233,3,9,11,0,0,0,3,323,18,28,0,3,4,4,0,0,5,60,65,79,0,0,8,11,0,0,7,169,0,6,0,0,0,0,0,0,0,8,222,986,49,249,127,68,7,53,32,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
503011035,6,14,0,3,5,0,0,3,0,29,3,43,7,10,14,3,0,7,0,89,5,87,9,26,27,6,0,16,8,184,8,125,12,38,28,8,0,17,3,240,13,108,21,50,36,12,0,20,0,267,23,312,34,85,67,13,11,28,3,580,26,406,49,67,75,16,8,25,4,674,55,544,65,89,102,23,7,45,8,928,100,1028,113,102,200,21,12,45,9,1627,84,1487,112,58,189,15,0,17,9,1977,121,1846,83,32,187,8,6,10,20,2312,143,1675,29,17,89,10,0,0,8,1976,480,2619,29,10,123,28,0,4,12,3307,150,519,0,5,9,4,0,0,0,692,282,1280,3,3,13,20,0,0,13,1625,10,46,3,0,4,0,0,5,11,72,1506,12144,570,593,1180,185,54,234,101,16571,5,0,0,4,4,0,0,0,0,11,0,0,0,3,0,0,0,4,0,14,5,3,4,11,4,0,3,4,0,36
503011036,0,5,0,0,0,0,0,0,0,3,3,9,0,8,0,0,0,0,0,19,0,13,0,14,3,0,0,0,0,33,6,16,0,17,12,0,3,5,0,58,6,18,0,14,3,4,0,4,0,48,0,26,7,22,7,0,0,5,0,66,7,40,14,22,7,3,0,5,5,92,14,62,5,31,6,3,4,5,7,135,16,94,12,40,15,5,3,3,4,199,32,148,12,24,26,0,4,7,5,248,22,168,7,26,22,0,4,5,5,262,17,164,5,21,4,0,7,3,0,231,91,379,14,25,21,0,0,0,0,543,34,42,6,8,7,0,0,0,0,87,67,95,0,4,9,0,0,0,4,175,0,4,0,3,4,0,0,0,0,6,316,1266,92,269,136,29,20,39,31,2211,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,14
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,9,0,3,0,8,0,0,0,0,0,12,0,3,0,4,3,0,0,3,0,13,0,3,3,6,3,0,0,0,0,19,7,10,3,0,6,0,0,0,0,37,3,23,10,0,3,0,0,0,0,37,4,19,0,0,3,0,0,0,0,32,14,41,0,0,6,4,0,0,0,63,5,10,0,0,3,0,0,0,0,22,44,21,0,0,5,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,86,136,21,25,47,10,0,4,3,326,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
