SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,14,4,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,7,0,7,0,0,3,0,0,0,0,0,32,0,0,0,32,66,51,76,29,0,4,0,7,0,5,5,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,6,4,4,11,0,0,0,0,0,0,0,37,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,5,0,0,3,0,0,0,0,0,0,0,0,41,0,0,18,48,65,41,73,38,0,6,4,11,5,8,4,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,0,3,0,0,0,0,0,0,0,18,0,14,4,0,0,0,0,0,4,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,4,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,6,29,9,0,4,4,0,0,0,0,0,0,0,0,0,53,0,3,15,41,65,45,92,44,4,8,4,5,3,0,9,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
502011024,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,19,3,37,36,4,0,0,0,0,0,0,123,7,14,12,5,0,3,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,15,0,0,0,0,5,3,3,4,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,3,4,7,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,53,9,3,6,3,6,0,0,0,0,0,0,0,0,91,0,3,25,75,122,81,151,117,3,7,4,14,0,8,12,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011025,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,6,18,0,0,0,0,0,0,0,47,0,15,6,0,5,0,0,6,4,0,0,0,0,0,0,42,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,4,0,0,0,0,26,0,0,0,0,0,0,3,6,0,3,0,3,0,0,0,15,3,25,3,8,6,0,0,0,0,0,0,0,0,0,4,47,0,0,22,59,58,45,67,39,8,3,3,10,4,0,17,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,19
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,0,0,18,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,12,42,37,26,36,18,0,4,0,0,0,0,9,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,7,34,57,0,0,0,0,0,0,0,131,0,16,6,3,4,0,0,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,3,25,16,0,0,0,0,0,0,0,68,0,0,0,0,0,0,7,6,0,3,4,3,0,0,0,19,9,27,6,4,11,0,12,14,0,0,0,0,0,0,6,81,0,3,19,59,94,98,244,253,12,7,12,23,6,5,17,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,15
502011028,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,8,0,12,12,0,0,0,0,0,0,0,55,0,10,5,0,0,0,9,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,9,11,5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,3,0,3,0,0,4,0,0,0,0,0,4,0,59,0,0,16,38,71,37,87,71,8,0,4,3,10,3,22,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,5,0,0,0,0,0,0,3,28,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,4,4,0,8,0,0,0,0,0,0,0,3,48,0,3,13,48,49,53,48,30,0,0,0,0,0,0,12,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011030,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,9,3,7,0,0,0,5,5,0,0,54,5,27,4,9,0,0,3,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,22,28,11,4,7,6,0,0,0,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,5,0,0,3,5,0,0,0,34,0,3,6,21,17,17,18,3,4,0,5,5,0,0,0,95,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,0,0,3,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,15,7,9,7,0,4,0,3,10,4,0,72,0,12,6,4,0,0,3,3,0,0,0,4,0,0,5,36,0,0,0,0,10,6,10,9,0,19,3,3,0,0,14,74,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,17,24,6,17,13,5,0,0,0,13,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,3,0,8,0,0,0,0,0,0,0,32,0,4,19,31,29,18,14,6,4,0,4,7,9,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3
503011032,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,17,7,8,0,7,15,12,7,0,85,0,7,3,3,0,5,6,9,0,3,0,0,0,3,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,10,4,0,3,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,8,0,0,0,0,0,0,0,0,24,0,7,7,18,33,22,21,6,0,0,3,0,0,5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011033,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,14,13,16,0,0,0,0,0,0,0,73,3,17,5,4,3,0,5,11,0,0,0,0,0,0,0,46,0,0,0,0,7,8,9,0,3,5,9,0,6,0,0,36,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,22,27,21,22,4,0,3,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,7,3,7,8,8,3,0,0,0,0,0,0,42,0,4,11,15,22,8,17,11,0,0,0,0,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
503011034,0,0,0,0,0,0,0,32,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,13,7,5,8,7,6,8,20,12,0,0,0,7,21,8,0,115,4,9,4,0,9,9,4,7,0,0,0,0,0,0,3,51,0,0,0,0,0,7,11,0,3,0,0,5,0,0,4,43,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,15,13,8,17,14,4,3,0,8,3,0,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,4,9,5,0,0,0,0,0,0,3,29,0,4,11,22,34,23,37,8,0,0,0,0,3,3,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
503011035,0,0,16,12,0,0,4,96,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,11,0,6,8,12,22,9,15,15,0,0,0,9,17,3,0,120,14,18,10,10,4,6,13,8,3,0,0,0,0,0,0,85,0,0,3,3,6,6,15,9,3,3,0,4,4,8,0,66,0,0,0,0,3,0,9,11,0,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,41,155,189,75,82,35,7,16,9,23,30,5,0,701,0,0,0,0,0,0,3,0,0,3,3,6,3,0,0,23,0,18,0,5,5,4,18,12,0,3,0,9,0,0,0,78,0,10,22,43,37,33,61,20,3,3,3,3,7,8,12,262,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,12,24,0,16,5,8,3,0,0,85
503011036,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,9,9,6,0,0,0,6,7,9,3,67,3,3,7,3,0,0,3,6,0,0,0,0,0,0,0,25,0,0,0,0,0,10,6,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,23,15,23,10,5,4,0,0,0,0,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,4,4,10,14,7,0,0,0,4,0,0,0,49,0,3,15,18,34,17,19,13,0,0,0,0,0,0,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,30,14,38,68,8,0,4,6,4,0,0,178,12,70,61,19,7,5,11,14,0,0,4,4,0,0,3,209,0,0,0,0,0,4,13,0,0,7,5,0,0,3,0,36,0,0,0,3,5,0,6,5,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,25,28,14,17,5,3,5,7,0,0,0,0,111,0,0,0,0,0,0,3,0,0,5,10,8,3,0,0,33,0,3,0,0,3,0,4,0,0,0,4,0,0,0,0,19,0,0,12,25,44,36,44,17,0,0,0,4,5,0,0,187,0,6,4,16,3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
503021039,7,0,0,4,5,0,3,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,7,14,31,0,29,25,4,0,4,3,0,0,3,126,12,118,72,19,4,0,7,30,10,0,3,3,4,0,13,299,0,0,0,0,4,12,14,8,0,0,0,0,0,0,0,40,0,0,0,0,3,0,11,15,0,3,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,11,30,38,26,34,21,4,7,4,3,4,0,5,179,0,0,0,0,0,0,7,19,15,10,9,14,7,0,0,81,0,23,5,3,4,10,0,0,0,0,0,4,0,0,3,60,0,0,20,47,67,52,42,54,3,5,6,10,11,0,0,318,0,0,9,11,0,6,3,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,0,4,0,0,4,9,4,0,0,37
503021040,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,13,9,12,31,0,0,0,8,0,0,3,93,12,109,88,11,0,4,9,14,0,0,0,0,0,0,11,276,0,0,3,0,3,3,11,5,0,0,4,5,0,0,0,23,0,0,0,0,0,0,9,5,0,0,6,3,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,30,6,17,7,0,0,0,6,3,0,4,83,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,6,4,0,4,0,4,0,0,0,0,0,0,0,0,18,0,0,10,22,37,20,35,21,0,4,4,0,0,0,3,159,3,11,15,10,5,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
503021042,0,0,13,4,5,0,6,98,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,5,6,10,35,15,24,42,5,4,10,14,10,12,5,193,5,26,13,7,3,5,5,23,8,6,0,0,3,0,6,105,0,0,0,4,5,5,23,37,15,8,29,25,21,9,5,184,0,0,0,0,3,7,19,18,3,8,0,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,40,57,28,66,50,5,3,19,14,9,3,3,305,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,18,6,8,4,9,28,5,0,0,0,4,4,0,4,77,0,5,35,53,53,32,41,27,8,3,3,14,6,0,12,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,17
503021043,3,0,4,12,0,0,0,71,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,9,45,18,19,47,15,47,56,0,3,10,10,13,7,6,292,14,45,24,11,7,4,9,39,3,6,0,4,7,0,12,165,0,0,0,0,0,7,24,23,0,3,3,6,0,0,6,79,0,0,0,3,3,6,21,4,3,6,6,5,0,0,0,52,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,8,11,33,77,33,51,39,4,8,7,5,3,0,3,292,0,0,0,0,0,6,12,20,26,33,41,31,8,0,0,170,0,21,0,6,4,6,9,7,0,0,0,0,0,7,0,65,0,8,19,48,72,41,55,41,0,3,7,5,0,3,10,322,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,3,10,3,4,0,0,0,5,31
503021295,3,9,12,12,0,5,0,129,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,5,5,3,17,0,31,16,0,5,20,7,5,15,3,139,0,17,10,0,0,0,7,27,12,6,5,15,4,0,8,117,0,0,0,0,0,7,35,35,10,15,31,46,35,33,8,254,0,0,0,0,4,6,49,62,12,10,9,19,4,0,0,182,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,7,0,0,8,20,54,32,102,74,13,15,11,16,15,6,14,380,0,0,0,0,0,0,16,11,3,15,25,28,13,0,0,120,0,11,0,3,0,3,4,0,0,0,5,3,0,0,4,40,0,0,5,22,56,33,55,39,9,5,9,6,15,3,10,264,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,20,4,0,3,3,3,0,4,51
503021296,4,6,4,0,0,0,0,44,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,3,9,15,7,21,33,0,7,7,23,11,0,5,130,6,31,19,5,3,0,9,26,7,6,9,7,3,0,9,142,0,0,0,0,0,7,18,14,0,3,3,16,0,5,5,70,0,0,0,0,7,3,41,19,10,13,17,13,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,16,26,24,40,28,20,18,13,13,3,0,16,203,0,0,0,0,0,0,5,10,7,10,8,23,6,0,0,77,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,27,0,0,8,19,57,41,60,39,0,3,9,7,5,4,14,257,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,4,8,7,0,0,0,36
503021297,3,5,7,22,0,0,0,113,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,17,0,0,12,6,14,3,17,33,3,3,3,20,16,0,0,141,0,12,11,0,0,0,10,26,7,3,13,19,11,0,4,116,0,0,0,3,6,9,25,17,8,9,13,24,11,14,0,138,0,0,0,0,6,3,57,41,15,5,14,30,6,0,3,180,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,4,14,27,21,86,65,8,20,38,17,20,0,4,329,0,0,0,0,0,0,0,9,4,7,9,12,8,0,0,53,0,3,6,0,0,0,0,4,4,0,4,6,0,0,0,24,0,0,9,15,44,47,78,59,11,9,10,22,12,5,14,314,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,9,11,0,3,10,14,10,0,0,51
504011044,0,0,0,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,14,0,0,3,14,26,11,47,37,0,0,0,0,0,0,0,145,6,63,33,9,7,3,6,12,4,0,0,0,0,0,5,147,0,0,0,0,0,6,12,4,0,0,0,0,3,0,0,33,0,0,0,0,7,7,11,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,9,28,10,20,12,0,0,0,0,0,0,0,106,0,0,0,0,0,0,14,10,0,5,4,0,0,0,0,31,0,14,8,8,3,0,5,0,0,0,0,0,0,0,0,48,0,3,22,45,101,61,98,50,12,11,7,3,0,0,14,420,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,10,0,6,5,0,0,0,0,26
504011045,5,0,3,4,3,0,0,75,0,0,0,0,0,5,6,10,7,0,5,0,0,0,0,42,0,3,22,18,39,16,82,68,3,0,8,4,0,0,4,278,13,91,93,19,5,5,13,35,5,3,0,3,0,0,3,299,0,0,0,0,3,13,25,18,0,0,3,4,0,0,0,71,0,0,0,0,12,14,31,17,0,3,3,5,0,0,0,76,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,10,0,0,24,29,77,37,59,39,12,0,5,9,3,0,8,292,0,0,0,0,0,0,17,24,6,5,14,13,3,0,4,84,4,36,12,7,7,4,10,7,0,0,0,0,0,0,0,86,4,5,14,83,109,85,130,82,0,7,7,10,3,3,13,557,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,19,0,0,3,0,5,3,12,7,9,4,0,14,3,0,0,61
504011046,0,4,0,5,6,0,0,38,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,3,20,7,33,39,8,0,4,8,0,0,0,136,3,28,23,0,0,10,12,18,4,0,0,0,0,0,0,104,0,0,0,0,5,8,17,8,3,0,0,0,0,3,0,54,0,0,0,0,5,3,15,7,8,0,4,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,14,36,18,43,27,5,5,11,13,0,0,5,180,0,0,0,0,0,0,9,9,9,18,23,26,10,0,3,103,0,8,3,0,5,4,5,3,4,0,0,0,0,0,0,42,0,0,17,27,56,37,54,47,3,0,9,5,0,3,8,265,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,16,10,5,5,7,7,0,0,58
504011047,3,0,3,4,0,0,0,117,0,0,0,0,0,12,30,17,0,5,0,3,0,0,0,71,0,0,16,6,17,5,33,52,4,0,6,6,8,0,3,162,15,207,190,38,17,16,14,34,12,3,0,10,0,0,8,551,0,0,0,0,3,12,22,4,4,0,0,5,0,0,3,54,0,0,0,0,3,0,21,29,10,5,3,3,0,0,0,74,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,11,0,5,14,49,132,39,69,45,17,23,24,20,3,0,6,455,0,0,0,0,0,0,30,24,0,3,9,8,4,0,4,81,7,34,4,5,9,0,0,0,0,0,0,0,0,0,7,72,0,0,20,46,75,72,98,101,0,11,14,11,6,0,10,466,0,3,24,23,11,13,12,0,6,0,0,0,0,0,8,103,0,3,0,0,7,3,19,25,7,16,3,23,12,0,3,117
