SA2_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
501011001,1192,349,451,884,800,887,778,373,143,5867,8,0,0,3,5,8,5,4,0,33,6,0,7,0,0,7,0,0,0,15,0,0,0,0,0,4,6,0,0,8,0,0,0,0,0,6,0,0,0,10,0,0,0,3,3,0,0,3,0,10,26,30,82,56,49,83,85,23,5,449,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,89,63,62,97,104,23,7,504,35,31,93,64,66,106,109,26,7,544,4,3,10,10,3,0,0,0,0,30,1229,385,557,960,862,999,893,403,148,6442
501011003,2319,821,936,1532,1522,1373,1310,590,133,10538,6,0,4,11,5,11,17,14,3,63,0,6,5,0,0,0,4,0,0,20,3,0,5,4,0,0,0,0,0,15,0,0,4,0,6,10,13,0,0,31,5,0,0,0,7,0,0,0,0,15,109,66,193,145,130,242,275,84,6,1243,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,118,76,199,148,139,266,292,80,6,1332,126,77,204,153,144,274,309,92,9,1400,16,0,5,4,3,5,0,3,0,37,2453,900,1142,1692,1668,1659,1621,692,145,11972
501011004,2064,796,1069,1485,1404,1037,811,298,125,9097,4,4,3,10,4,4,4,0,0,30,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,5,3,0,0,13,0,0,7,4,3,12,13,0,0,34,0,3,0,4,7,0,0,0,0,16,69,54,122,86,100,181,117,38,15,787,0,0,0,0,0,6,0,0,0,12,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,73,63,138,96,113,206,144,41,15,886,76,71,143,106,115,213,146,41,15,914,9,6,30,18,3,5,0,0,0,69,2151,874,1238,1613,1525,1250,957,338,140,10077
501011293,1550,842,825,946,1193,1146,1189,652,171,8520,6,0,4,0,0,3,10,3,0,24,0,0,0,0,0,7,0,0,0,11,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,44,60,77,54,37,72,82,30,9,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,65,83,56,43,75,86,27,9,497,48,68,83,58,45,88,95,32,11,525,0,0,5,0,0,3,0,0,0,9,1592,909,916,1006,1243,1235,1284,685,186,9049
501011294,3531,1733,1645,2188,2257,2143,2215,1361,679,17744,0,0,0,0,9,7,12,11,0,43,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,9,3,0,0,15,0,0,0,3,0,3,0,4,0,14,0,0,0,0,5,7,0,0,0,12,132,115,106,118,141,213,175,92,31,1137,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,115,119,133,155,233,184,96,31,1200,141,115,123,134,157,243,197,107,31,1245,3,0,11,0,10,3,0,0,0,30,3673,1846,1772,2321,2424,2386,2418,1467,714,19021
501021005,4264,2011,2053,2484,2218,2125,1659,807,182,17810,3,4,0,0,4,6,11,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,72,70,64,61,58,81,53,24,8,498,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,78,61,64,62,85,61,24,8,520,80,79,70,64,67,94,70,28,6,561,0,0,6,5,3,6,0,0,0,15,4344,2087,2126,2552,2286,2222,1733,842,190,18381
501021007,1038,498,425,613,737,769,615,278,61,5031,3,0,4,3,6,3,6,5,0,31,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,5,3,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,16,26,9,10,18,11,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,23,14,10,27,19,6,0,142,24,16,27,14,16,30,27,9,0,169,0,0,0,0,0,0,0,0,0,4,1056,516,453,627,748,799,641,286,56,5198
501021008,1118,786,982,905,844,826,626,360,186,6623,0,0,4,0,0,3,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,43,33,44,38,50,35,25,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26,47,44,35,44,38,51,35,25,345,22,51,54,35,44,34,57,35,25,361,0,0,0,0,3,0,0,0,0,10,1140,835,1033,939,891,868,679,394,208,6992
501021009,1508,851,830,912,1052,1180,1090,532,172,8126,14,6,10,4,0,0,11,3,0,42,0,0,0,5,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,34,56,66,64,54,64,24,14,7,384,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,68,72,59,79,26,14,7,413,44,59,75,71,65,79,36,21,7,455,0,3,3,0,0,0,0,0,0,3,1551,913,910,989,1117,1261,1124,548,179,8589
501021010,588,295,254,354,481,479,380,171,45,3037,0,3,0,0,4,3,3,0,0,16,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,10,20,7,18,17,7,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,7,20,10,18,19,7,0,114,15,18,7,16,11,20,26,8,0,132,0,0,0,0,0,0,5,0,0,3,606,305,264,375,489,498,405,181,48,3171
